row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML Peak area,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML Peak area,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML Peak area,GF_PF_MC_RCG_2_neg_20210511_Run97.mzML Peak area,GF_PF_MC_RCG_1_neg_20210511_Run79.mzML Peak area,GF_PF_MC_RCG_3_neg_20210511_Run198.mzML Peak area,
3655,473.28249382543294,9.862888,,,,,,,,,,,946836.2,778293.6,993437.25,798959.6,796169.0,900935.7,
3312,473.2829160985475,8.062171,,,,,,,,,,,0,6768.9854,0,3265.9072,6690444.5,0,
3270,473.3261072014795,7.718165,,,,,,,,,,,114131.945,7066.1997,94074.51,144682.97,304013.9,236125.95,
3326,473.3269817833602,8.108336,,,,,,,,,,,248158.75,223557.47,324580.0,421316.1,1255733.5,547564.1,
3033,473.3270396167393,7.1511874,,,,,,,,,,,180456.88,204992.48,266226.7,323707.03,319725.38,510061.72,
337,475.20421397884087,0.6711576,,,,,,,,,,,52376.3,106611.08,272833.4,947524.25,220183.1,914909.5,
1340,475.2229658864614,2.4939423,,,,82,,,,,,,2905400.0,3546045.8,3056509.0,499777.72,467416.22,307604.62,
1846,475.2560965495916,3.0283537,,,,,,,,,,,584641.9,675835.5,534775.2,242743.84,258348.14,128186.66,
3428,475.3426980976673,8.1748085,,,,,,,,,,,1794276.5,1187734.0,3122266.5,1795209.2,746003.44,2801376.2,
3563,475.3428253074922,8.883704,,,,,,,,,,,467786.2,232322.12,223566.4,361508.9,439610.44,210187.11,
3552,475.34290469602047,8.838035,,,,,,,,,,,342323.6,144010.94,89131.695,170784.78,331223.9,272847.0,
2989,478.29381672032997,6.858815,,,,,,,,,,,598023.3,1938997.9,511476.75,349633.12,0,22477.234,
3713,480.30932789794434,10.271281,,,,,,,,,,,2134057.8,2505165.2,294860.62,949090.7,0,17516.627,
3085,480.309353611655,7.477686,,,,,,,,,,,1128858.2,0,9819075.0,0,0,1517253.9,
3288,480.3093775983499,7.798809,,,,,,,,,,,2912982.5,6309818.0,4296481.5,2023497.8,0,645716.4,
3387,480.3094276006489,8.14038,,,,11,,,,,,,2991166.0,6155272.5,4708523.5,2268319.8,0,1073259.0,
3181,480.3094500406102,7.670778,,,,,,,,,,,1.5148057E7,136878.05,1.412559E7,1.2480044E7,3361.919,2550963.5,
2643,481.2455137378132,4.9217987,,,,,,,,,,,332421.94,439634.2,368768.25,17637.898,10222.147,0,
3505,481.26256307413706,8.497982,,,,194,,,,,,,568251.1,255056.62,413924.5,312177.25,1691971.6,349460.66,
2537,481.2663992869181,4.4808083,,,,60,,,,,,,251163.25,320573.06,340479.4,261340.28,312675.72,277044.3,
3119,481.3530806189993,7.614183,,,,,,,,,,,295734.1,299846.6,226227.4,312618.75,656301.1,477671.9,
3340,481.35320005557054,8.12817,,,,11,,,,,,,531095.25,242042.53,426962.8,535253.56,1340727.8,1230067.5,
3559,481.4260930165728,8.871211,,,,,,,,,,,353230.38,181851.45,236895.34,87007.48,231889.16,30523.34,
3621,481.42616760243055,9.508239,,,,,,,,,,,194692.39,112329.37,153542.94,115636.46,247674.38,92544.59,
3639,481.42619903586734,9.702502,,,,,,,,,,,86176.36,24549.904,65097.402,44654.82,135554.12,45140.47,
3536,481.42630199078053,8.751084,,,,,,,,,,,65244.688,37201.688,56339.633,94670.27,185306.73,69450.06,
1775,482.29830604355425,2.966347,,,,90,,,,,,,3924451.2,4311005.5,3863324.8,2048803.8,2078556.9,1380068.9,
2066,483.20977697520425,3.2976272,,,,,,,,,,,274687.03,470657.6,712769.0,378618.47,277036.6,135109.58,
2254,483.24583106390446,3.5956662,,,,,,,,,,,128193.15,195543.12,313434.12,1023217.0,910136.1,1214217.4,
1668,483.2459138913591,2.8469658,,,,37,,,,,,,4409684.0,5536621.5,6491326.0,1.1010987E7,9031307.0,1.3362831E7,
2177,483.2461162699279,3.4493349,,,,120,,,,,,,470363.16,623422.6,802335.6,845625.9,764265.6,669077.8,
3003,483.27277771383814,6.9901524,,,,,,,,,,,1202212.9,1501637.9,43478.785,133805.9,309968.62,396484.22,
2970,483.2727968049938,6.8295794,,,,,,,,,,,1112058.8,934022.8,383695.2,328857.22,0,585924.9,
2985,483.2728351525381,6.9084764,,,,,,,,,,,3986153.8,876651.06,151123.78,299043.22,61468.5,495435.16,
3322,483.27814658681365,8.089253,,,,101,,,,,,,511506.1,220497.33,444758.3,326442.8,1119745.8,351967.56,
3540,483.2782919946016,8.806595,,,,40,,,,,,,673116.56,247022.4,460081.94,261257.48,1438999.9,167474.33,
2743,483.2821046042809,5.375137,,,,,,,,,,,0,0,0,116815.71,166249.94,190085.77,
506,483.29336946909024,0.86842775,,,,,,,,,,,126260.9,851679.0,1585949.9,1243111.9,647027.5,725979.8,
2917,483.29596387575657,6.404709,,,,,,,,,,,0,0,0,64594.613,20679.723,0,
1424,484.20534718991945,2.5853708,,,,,,,,,,,308608.84,282726.75,475839.5,2211883.8,1984894.1,2401727.5,
1073,484.24114734767903,2.2330327,,,,,,,,,,,338299.12,391961.47,897124.4,380603.34,295018.6,286803.75,
1499,484.2774756680992,2.6267831,,,,,,,,,,,555622.2,735814.9,699039.94,64660.477,80058.03,34541.117,
2354,485.24080838970326,3.8343527,,,,,,,,,,,997806.25,1179868.0,1138608.6,757001.5,852774.0,688264.6,
2460,488.203861866071,4.0894656,,,,32,,,,,,,309851.28,402677.22,361096.38,797121.44,800295.5,900750.44,
2523,488.24021908092794,4.4209957,,,,,,,,,,,356029.7,491406.47,624224.25,184985.83,133853.72,62582.395,
1309,489.20246507342546,2.4731505,,,,82,,,,,,,6444527.0,7915691.5,9179127.0,3856817.8,3122293.2,2897172.0,
1738,489.2355546943117,2.932515,,,,90,,,,,,,5045585.5,5319444.5,5677692.5,3966760.8,3432590.2,3253360.5,
1868,489.23612442284366,3.0157251,,,,106,,,,,,,3607077.0,1130651.8,953661.25,2878026.0,2825631.5,2460125.2,
1879,489.27101779155055,3.0541039,,,,14,,,,,,,4835239.0,5244879.5,4056964.0,440031.34,421421.53,111467.69,
2084,489.27205632878946,3.3180354,,,,128,,,,,,,500891.28,506112.3,452466.28,109973.55,117305.04,71162.984,
2804,491.26617363896435,5.7584248,,,,158,,,,,,,823371.06,725984.2,731937.06,560165.75,563898.4,636771.4,
466,494.2004380414739,0.81728697,,,,,,,,,,,16708.166,930081.1,138362.28,0,0,0,
2026,494.2621874261235,3.2450378,,,,,,,,,,,2.4029628E7,2.6928012E7,2.5315398E7,1.7786288E7,1.8285526E7,1.5598405E7,
3051,494.3961896138481,7.3286552,,,,,,,,,,,616140.3,493016.16,478961.62,174062.19,99532.01,164734.05,
1334,495.2573709089523,2.5072937,,,,82,,,,,,,305518.1,119482.9,344274.66,1823715.9,1767835.0,1931316.2,
2615,495.2822115614513,4.7850075,,,,,,,,,,,47242.133,70472.05,81070.52,0,0,0,
2519,495.28222541934196,4.39682,,,,,,,,,,,54860.97,78457.28,91190.37,62467.426,73217.164,41499.055,
2465,495.28228967275413,4.111933,,,,,,,,,,,218096.95,274386.34,375948.25,33496.645,32142.709,7888.824,
2435,495.2823587398082,3.9939046,,,,,,,,,,,289203.66,364847.78,469286.84,26603.867,3442.0444,0,
2572,495.28257786892465,4.587355,,,,,,,,,,,64109.797,123851.45,150162.02,57613.555,58923.082,61364.797,
3551,495.3152821798762,8.8075485,,,,,,,,,,,436186.84,856612.7,306151.5,603907.5,114198.36,72397.1,
3546,495.3506381552381,8.745977,,,,,,,,,,,654232.5,1881642.6,13819.728,76760.16,0,48184.023,
3499,495.3512710084759,8.487185,,,,,,,,,,,231608.06,172556.84,498110.34,1902360.2,0,646180.44,
3565,495.4418912723717,8.932836,,,,,,,,,,,41570.64,21005.42,30202.902,60101.0,213384.81,49587.613,
3638,495.4419593221217,9.701614,,,,,,,,,,,452502.53,285112.5,370713.03,338276.03,702877.94,310320.4,
3169,497.2881424860264,7.665273,,,,,,,,,,,766850.8,671664.5,3547.1318,8028.552,128277.76,4101.286,
3078,497.288382458558,7.4370613,,,,,,,,,,,658287.2,222181.6,0,0,0,0,
3553,497.42114994705776,8.833987,,,,,,,,,,,309583.72,115997.87,198288.6,172078.98,393430.72,151246.64,
1897,498.2208874012401,3.1016872,,,,26,,,,,,,508273.8,657610.4,1187747.2,1146634.9,1219210.4,685382.2,
189,499.2043323404447,0.4959757,,,,,,,,,,,0,0,957596.7,678981.9,24302.057,24057.06,
1074,499.2045560317652,2.249071,,,,,,,,,,,44626.59,7242499.0,8408267.0,7550111.5,1.3880563E7,1.1565394E7,
1566,499.2045707728759,2.732651,,,,19,,,,,,,6603673.0,6216976.5,5374473.5,7437814.0,8842873.0,2.0691026E7,
1513,499.20460963972636,2.6776555,,,,,,,,,,,6100984.5,1414625.5,1547350.5,1.2612874E7,5323149.5,2.0405106E7,
1210,499.2046559346927,2.4261343,,,,,,,,,,,5115130.0,1.6571171E7,3187050.0,2.7594844E7,3.0946232E7,1.5919914E7,
1337,499.20470824722173,2.4655123,,,,,,,,,,,1.0963676E7,4482197.0,4068760.0,9918292.0,1.1913081E7,5.333925E7,
2455,499.2565082609404,4.076013,,,,32,,,,,,,261977.5,315601.5,302579.62,706470.56,947389.1,1059675.2,
3487,499.27320951807854,8.436345,,,,,,,,,,,261460.83,96591.84,212102.62,92623.414,449005.12,110988.12,
1204,500.2360438459138,2.3889427,,,,,,,,,,,190276.75,204378.47,362799.47,573859.6,415495.8,1331984.9,
3752,501.17656959477875,11.057191,,,,,,,,,,,624881.94,1714320.1,2151044.0,239123.06,79607.86,252115.39,
3741,501.17657727430645,10.820975,,,,,,,,,,,794590.1,7091658.0,380992.62,255035.7,217836.4,167599.45,
2203,501.19940152395003,3.5035286,,,,,,,,,,,1535937.9,2298550.2,4016473.2,7287531.0,5714253.5,7682242.5,
2024,501.19942760599844,3.2403677,,,,,,,,,,,283780.72,615324.7,914080.06,1542663.6,1261399.5,1441649.8,
1042,502.2320342407081,2.1980894,,,,44,,,,,,,14765.273,14435.33,49235.59,601275.44,417916.2,580749.9,
2041,503.28737263964376,3.2723792,,,,,,,,,,,1053551.9,1007854.6,860783.44,0,0,0,
2211,503.28761219208843,3.5010026,,,,167,,,,,,,98365.66,97407.73,91943.25,10357.513,3334.8552,0,
1664,505.19427595276056,2.8386023,,,,,,,,,,,170918.44,160090.23,390213.28,1395369.6,1298859.0,1123880.8,
1323,506.2367778276678,2.4842155,,,,82,,,,,,,1.842149E7,2.4782136E7,3.034405E7,3.2157186E7,2.8847656E7,2.9082046E7,
2549,507.281932921633,4.500192,,,,10,,,,,,,347827.1,391496.03,505779.0,632476.7,601690.8,696961.9,
2458,508.2775556735099,4.085879,,,,32,,,,,,,235209.12,273635.6,255129.17,112909.234,116820.56,73853.04,
2219,508.277601982597,3.51742,,,,,,,,,,,250974.58,265336.12,245337.72,1022110.6,1138217.1,1269785.1,
3347,508.36397231107213,8.134707,,,,11,,,,,,,1292175.4,818660.25,708953.94,1146672.4,1494618.0,2166141.0,
3131,508.41164263500167,7.6442866,,,,2,,,,,,,892625.6,614392.7,822870.94,164897.05,253258.3,184166.6,
2381,509.2614879957095,3.8717642,,,,78,,,,,,,984968.9,1197983.0,1254534.2,1236778.6,1240073.9,1197963.0,
2324,509.2615674184021,3.7771475,,,,6,,,,,,,185167.89,226796.03,262310.66,484361.4,495585.75,686694.8,
3583,509.4573728383146,9.143778,,,,,,,,,,,763170.5,456854.88,653165.06,1141464.6,2428939.0,1053087.5,
3629,509.45739783661793,9.6172085,,,,,,,,,,,41873.97,3955.7886,14419.978,24466.129,146495.81,0,
3656,509.4574276786241,9.904851,,,,,,,,,,,299274.56,332902.38,236110.69,196996.23,757363.6,172107.0,
2288,510.293263132351,3.687896,,,,,,,,,,,645163.7,798834.4,799888.0,798086.75,1012346.56,1231607.4,
2609,511.2767945220856,4.763277,,,,,,,,,,,161154.3,244230.89,396279.5,257282.73,245076.0,102481.805,
2535,512.2722842294592,4.4717445,,,,,,,,,,,0,0,0,80388.15,88737.08,168376.95,
1810,512.2723078646344,2.9946997,,,,,,,,,,,287820.72,356270.7,391420.4,332401.88,260593.27,293877.94,
2418,512.27232740185,3.9477503,,,,,,,,,,,48149.36,66680.76,125229.13,0,0,0,
2234,512.2723792353023,3.5390418,,,,,,,,,,,239218.4,356103.06,565590.9,121740.87,29224.908,36025.824,
1899,512.272536179371,3.1044924,,,,26,,,,,,,2318779.2,2583090.0,2725619.5,3475753.8,3311430.8,3912584.8,
2475,513.2723289720882,4.16624,,,,,,,,,,,195333.52,242952.73,240945.28,194292.38,208159.97,125926.734,
1268,514.1971957946511,2.4451845,,,,,,,,,,,429386.9,428042.9,399741.88,378444.0,340338.2,334473.2,
2004,515.3088839201126,3.22353,,,,,,,,,,,0,0,0,169493.8,223527.92,602984.1,
2228,517.2307377494155,3.5422904,,,,,,,,,,,94009.95,106477.63,123547.195,366867.03,391432.16,602280.6,
1909,519.1919471915443,3.1175826,,,,,,,,,,,239252.6,264284.22,188174.44,1352857.0,1815764.6,2237922.2,
1704,519.2458666438671,2.8872125,,,,70,,,,,,,357545.84,481940.7,620304.44,625901.9,513419.56,346322.38,
1061,521.137980957192,2.2679012,,,,,,,,,,,159135.9,303703.3,322131.94,1262643.1,631912.75,722413.5,
1988,521.2409457522862,3.2011378,,,,184,,,,,,,0,0,0,1280199.4,1347564.5,521874.7,
2620,521.297631037749,4.8400636,,,,,,,,,,,277444.22,339814.25,448026.6,234958.8,234127.4,169190.73,
1758,522.2935257181465,2.9534032,,,,,,,,,,,1076992.4,983080.56,603570.2,17477.438,40132.24,3981.0576,
2029,522.3295447735169,3.2442741,,,,,,,,,,,1859746.8,1899172.6,1526936.5,301880.03,363883.03,124551.58,
1496,523.2159907102022,2.6162207,,,,,,,,,,,223070.94,338280.6,604700.1,1478369.9,1292167.2,1234541.5,
1625,523.2520421200821,2.7881749,,,,,,,,,,,8812942.0,1.0882498E7,1.275398E7,1.6048315E7,1.5053728E7,1.6846344E7,
3654,523.4731609324933,9.844064,,,,,,,,,,,459674.94,197781.02,289537.4,267067.06,728620.0,204734.55,
2323,524.3089338818605,3.7754734,,,,,,,,,,,331526.7,471138.97,533899.1,254240.9,285289.8,160184.36,
1045,525.2313274569707,2.1896546,,,,44,,,,,,,446637.4,488609.94,695828.4,1281711.0,1084509.2,1479624.1,
1009,526.2153888370385,2.139508,,,,205,,,,,,,155157.66,687826.06,0,273937.84,384328.47,728824.25,
1402,526.2155937012499,2.556262,,,,162,,,,,,,664827.9,784921.94,1126777.1,2677489.2,2146524.5,2853254.2,
1327,526.2879042154722,2.4818523,,,,,,,,,,,250051.05,530336.1,511211.88,321880.53,295446.3,218700.08,
2803,527.2425098892759,5.7548556,,,,158,,,,,,,77596.86,117859.62,53157.21,55274.895,68796.125,52990.33,
1442,527.2470058809931,2.597493,,,,7,,,,,,,1700017.9,2258765.0,3216957.0,4484469.0,4034269.0,4628549.5,
2493,527.251169708748,4.243133,,,,,,,,,,,813958.75,786193.25,485970.7,872734.6,1599918.4,2131479.2,
2403,527.2512526642928,3.9293883,,,,110,,,,,,,455958.25,524053.9,340314.9,324878.1,498381.56,265995.25,
2185,528.283043887266,3.45278,,,,120,,,,,,,2860194.5,2688911.0,2197169.0,2064789.9,2104981.0,1968250.9,
2036,528.2844707888445,3.234228,,,,,,,,,,,98475.1,87060.13,32079.56,519030.0,669416.3,192796.16,
3577,529.2856278433857,9.096979,,,,,,,,,,,52571.06,39501.06,85658.14,42623.95,49951.508,59834.58,
2342,531.1947888861482,3.8143275,,,,185,,,,,,,390949.5,503834.44,663083.94,408307.9,167652.2,23255.74,
1371,532.2444944014718,2.5207903,,,,82,,,,,,,869258.2,1060247.2,1088720.5,479333.5,361158.5,258864.06,
2318,536.3090439716087,3.7675304,,,,,,,,,,,364835.75,449456.4,432928.72,492393.75,550076.5,496079.44,
2942,537.3280528652159,6.6102886,,,,,,,,,,,0,0,0,36907.24,191125.47,664881.1,
1888,538.3247910992776,3.0781958,,,,,,,,,,,637358.2,725322.75,548486.1,141710.66,403646.25,142697.02,
2603,539.3241296745383,4.729399,,,,144,,,,,,,378525.28,427794.2,353517.16,431767.38,720156.7,185976.75,
2125,540.267807113345,3.3709629,,,,38,,,,,,,230731.95,353904.4,469574.12,921924.8,777643.9,807313.06,
2645,540.3038572515734,4.9304013,,,,,,,,,,,6944.087,53425.09,78515.945,447092.72,536800.25,726710.0,
1710,542.2285130637616,2.8913772,,,,70,,,,,,,677066.06,681420.06,562905.5,585193.6,653640.56,572820.56,
1732,542.2472474920395,2.9230347,,,,90,,,,,,,725407.06,1046770.7,1720008.2,2829229.0,2441280.8,2733892.2,
2434,542.2621824029535,3.9951947,,,,,,,,,,,622812.7,734063.2,757823.1,615418.8,645969.0,484940.12,
2367,543.2462162631379,3.8483703,,,,,,,,,,,422427.44,547682.25,651551.75,842188.1,870778.25,897240.75,
2304,543.2466949048284,3.727766,,,,84,,,,,,,427629.56,488333.28,493223.78,178092.94,177828.72,73312.81,
1193,543.2783687164724,2.3649168,,,,170,,,,,,,1089562.8,1282246.0,1645152.6,1922951.6,1451256.1,1471625.5,
1289,544.2622369231858,2.4763296,,,,,,,,,,,226724.67,273671.1,393006.97,754199.1,433602.22,798529.1,
1658,544.278261036725,2.8315153,,,,,,,,,,,392148.8,398464.47,271106.22,0,0,0,
3164,544.421826206926,7.6651645,,,,2,,,,,,,175762.06,90643.52,129004.164,284136.22,624453.0,340977.44,
1147,550.2155855809169,2.3224647,,,,,,,,,,,777079.3,946964.56,1617422.6,3323375.2,2392903.0,3877534.2,
2454,550.2883533475859,4.071575,,,,32,,,,,,,420115.6,540934.6,573566.75,935522.0,1087247.5,766017.6,
2388,550.288441986806,3.9114618,,,,213,,,,,,,54241.07,37842.42,28941.625,233884.27,296070.0,255191.31,
2611,550.361073469178,4.768697,,,,,,,,,,,189895.75,232105.62,202349.45,290031.12,453232.06,125916.01,
2326,550.3611424439124,3.7899857,,,,,,,,,,,187996.33,185130.78,176383.8,818233.3,870731.94,384843.4,
1813,551.2148772070364,2.9952717,,,,90,,,,,,,155553.27,189664.27,245877.45,672291.56,533557.4,797750.5,
2322,551.218298768144,3.7744625,,,,,,,,,,,0,0,0,131679.52,175921.33,63274.367,
1876,551.2837982996863,3.0652735,,,,,,,,,,,8151905.5,8987041.0,9044257.0,9234655.0,9170139.0,9461175.0,
1858,551.3190097926562,3.0436575,,,,14,,,,,,,713831.0,827654.94,618786.7,225520.44,291633.72,95611.86,
1628,551.3198497438192,2.793256,,,,91,,,,,,,2032784.8,2123438.2,1653260.6,6470425.5,7324471.0,5387668.5,
2013,551.3200257723703,3.226122,,,,100,,,,,,,1749821.9,1817654.5,1561007.1,1098506.8,1106473.8,819899.4,
2167,552.3041366634089,3.4247053,,,,,,,,,,,633027.25,654988.5,651795.2,740801.1,364081.22,919479.7,
3578,552.4635412713886,9.083364,,,,,,,,,,,757541.1,414674.78,589799.7,446701.53,992976.0,448043.94,
1551,553.2304319342547,2.7141035,,,,,,,,,,,213871.38,312421.56,403769.47,0,0,0,
1595,554.2833755311959,2.7542198,,,,28,,,,,,,705006.44,981089.6,1197903.5,1712091.1,1405112.5,1879595.4,
1654,554.3195031475276,2.8279388,,,,,,,,,,,211380.62,299398.3,361355.34,271053.72,225356.8,192229.88,
3298,554.4788727927875,7.9395313,,,,,,,,,,,110295.75,38616.977,58722.79,632846.5,1861697.4,1313591.5,
2638,555.2823417908907,4.906055,,,,,,,,,,,403371.2,498329.78,614210.2,1848521.2,2086469.6,2054778.1,
2964,555.2843912772898,6.688573,,,,,,,,,,,508918.9,207105.89,0,0,0,0,
2947,555.2844105814008,6.5955677,,,,,,,,,,,336415.84,285289.97,0,0,0,0,
1104,556.2617806394028,2.2824504,,,,76,,,,,,,348248.3,255429.83,797189.7,1759694.5,1400380.8,2468772.8,
2409,556.2778022968931,3.9342508,,,,110,,,,,,,590444.9,708294.6,686660.06,1436674.9,1671775.6,1710333.2,
2099,556.3145134426429,3.3284428,,,,95,,,,,,,2273429.5,2304167.8,1799835.0,1855873.2,2180243.0,1153150.4,
3582,556.4946710730254,9.130993,,,,,,,,,,,770145.06,620103.7,681508.5,460906.88,999098.8,418652.53,
1478,558.2418800218109,2.6171148,,,,,,,,,,,256846.95,386385.56,594793.5,2354998.2,1512888.1,3096070.8,
1633,558.2573543033477,2.8233225,,,,191,,,,,,,182176.84,209410.94,200173.56,2524549.5,2289329.2,2020828.1,
1473,558.2781671613926,2.6149893,,,,,,,,,,,1910119.1,2705002.8,3885305.5,4232485.0,3401223.8,3324166.2,
2655,559.276942825075,4.973253,,,,,,,,,,,34561.145,50809.734,68840.03,36061.934,36236.035,32726.727,
3514,559.4005215533211,8.527313,,,,,,,,,,,91648.81,65164.03,83116.516,255016.33,703126.8,249176.77,
1255,560.2581018276072,2.4365606,,,,113,,,,,,,938060.25,1350067.8,1838941.1,3709216.5,2466273.2,3127923.2,
1836,560.276039586038,3.0243063,,,,3,,,,,,,1314305.8,1449837.9,1299394.4,321446.66,122010.62,0,
3680,561.4192405245705,10.124642,,,,,,,,,,,854591.6,729815.44,1930794.6,7970838.0,0,3016031.0,
3663,561.41944164001,10.049458,,,,,,,,,,,844259.5,587290.9,9685973.0,2336150.8,0,1.2196398E7,
3679,563.3354539868423,10.195545,,,,,,,,,,,216475.1,371834.34,337420.16,1536879.5,144060.22,738177.3,
3400,563.335482453892,8.138847,,,,11,,,,,,,420495.78,694237.5,541557.0,523613.88,106131.56,1418881.0,
3650,563.3356699937328,9.856504,,,,,,,,,,,198168.94,194163.64,189429.97,480740.62,0,285183.62,
3603,563.335827991796,9.260384,,,,183,,,,,,,138809.19,81757.78,144929.72,387693.34,0,216227.34,
2097,566.2829842801322,3.3211803,,,,,,,,,,,165534.12,209002.6,264276.56,2.3746396E7,2.2084946E7,2.7770388E7,
3593,566.479138509917,9.244544,,,,,,,,,,,4034626.8,1995338.1,3260731.0,2383907.8,5114356.0,2441430.0,
2098,567.2860557419523,3.326274,,,,,,,,,,,18369.86,39121.133,20089.664,7112453.0,6536025.5,8252914.0,
2140,568.2627907255394,3.3886547,,,,38,,,,,,,137489.05,160018.14,160084.53,4971643.0,5639570.0,5647979.5,
1682,568.2987401423821,2.8608515,,,,59,,,,,,,2186798.5,2762821.0,3111756.2,4204683.0,3602816.0,4878398.5,
1124,569.2577471409289,2.344694,,,,,,,,,,,643298.2,690087.3,1793353.9,588658.75,1308229.9,1054799.8,
1396,569.2577927985136,2.5437062,,,,,,,,,,,2500457.2,3251596.5,2193052.2,5496941.0,5215409.5,5608262.5,
1423,569.2939974132115,2.5965688,,,,,,,,,,,164999.73,222944.38,307902.06,3867858.0,3021666.0,3734781.8,
1608,569.2950171664935,2.7388268,,,,,,,,,,,5542.4404,5069.741,6761.2163,678435.25,571565.5,503687.34,
2602,570.2933466739925,4.728402,,,,,,,,,,,0,0,3321.2166,3328.1973,10460.837,89735.27,
2429,570.2935328790352,3.9783306,,,,,,,,,,,629368.1,737822.3,800360.06,835098.44,846328.44,510039.78,
2253,570.3308344334229,3.607692,,,,,,,,,,,0,0,0,833153.75,931117.1,346300.6,
3610,570.51050634773,9.385949,,,,123,,,,,,,1476834.8,1123069.2,1256643.1,1168788.1,2147391.2,1079434.8,
2819,571.1653949902062,5.8724823,,,,,,,,,,,643217.2,1257212.0,275166.97,1332514.6,204760.6,229595.1,
2852,571.1655878503019,5.9902883,,,,,,,,,,,5279.788,0,0,20039.535,1268846.9,0,
2372,571.2885736640259,3.8598328,,,,78,,,,,,,341044.97,371689.4,336639.7,299574.53,327407.44,325755.7,
2949,571.2889536943994,6.610635,,,,,,,,,,,0,0,0,0,293536.03,8937.717,
3651,571.450061017771,9.839581,,,,,,,,,,,763788.0,430112.84,636839.06,465738.4,1145309.4,514943.38,
3330,572.4533487314483,8.1274,,,,,,,,,,,266994.75,68408.21,153802.55,146120.84,531818.9,218519.55,
3652,572.4537027723917,9.839555,,,,,,,,,,,257280.97,140138.38,214642.67,150570.97,390703.03,170313.08,
1364,573.2688194688163,2.5485866,,,,89,,,,,,,360456.16,274576.06,607494.8,1630186.5,1642507.0,1044986.4,
1924,574.3359015677045,3.1157045,,,,,,,,,,,3176010.0,3717736.2,2507816.2,293771.6,192340.84,67322.47,
3677,574.4509807492487,10.205322,,,,,,,,,,,0,319624.47,2275172.8,294629.06,0,441964.7,
3644,574.4974193818812,9.738926,,,,,,,,,,,461235.34,207783.92,323836.2,191167.72,1329641.5,264707.06,
3627,574.4974965494627,9.627206,,,,,,,,,,,194794.06,46017.336,30803.908,0,190824.08,0,
1404,576.2709256967386,2.5602334,,,,89,,,,,,,5193827.5,5960011.5,5444305.0,3282525.8,3166386.5,2074118.2,
3580,576.476578763647,9.107403,,,,,,,,,,,173499.73,59572.75,75891.74,38604.547,477174.53,36333.355,
3567,576.4766032721635,8.912835,,,,,,,,,,,377955.6,133151.03,195595.1,89835.56,622389.7,33968.707,
3355,577.3203594078389,8.135928,,,,,,,,,,,0,0,0,0,552181.56,0,
2271,579.3149939348854,3.651739,,,,4,,,,,,,64989.88,60824.68,71775.47,126091.86,174945.28,264356.03,
2187,579.3150599249996,3.453592,,,,120,,,,,,,71803.984,75691.3,61058.88,465135.56,612080.4,672935.94,
3186,579.3299598012204,7.681886,,,,2,,,,,,,380888.75,593291.4,113863.28,400370.94,4106.8223,518186.12,
3666,579.3304963645547,10.046155,,,,,,,,,,,594953.75,627919.2,699665.7,4627980.5,88134.44,1039864.0,
3649,579.3305256041839,9.871406,,,,,,,,,,,515033.1,1644043.6,554543.94,1458303.6,113156.734,915623.7,
3596,579.3306637272136,9.263062,,,,,,,,,,,429992.94,263500.84,491389.25,3388811.8,29026.438,5096126.0,
1990,579.3513593979943,3.2099373,,,,,,,,,,,1298424.4,1763967.9,1556070.9,90756.22,50586.55,11342.326,
2107,579.3515547857,3.3327997,,,,95,,,,,,,397933.88,501434.25,414376.75,105165.85,134253.56,67637.0,
3295,580.2347656528422,7.8959503,,,,,,,,,,,448576.47,1621473.9,606951.94,376203.75,0,44059.062,
3704,580.2348896813661,10.255057,,,,,,,,,,,31852.158,103500.05,0,10440.375,0,0,
1088,580.3101210366841,2.2575347,,,,178,,,,,,,1906345.4,2463610.8,3446887.2,5364123.0,4854360.5,5458594.5,
3623,580.4948442341409,9.51132,,,,,,,,,,,909076.8,439295.6,623613.7,547931.75,1211277.4,610762.56,
2302,582.2784064260641,3.7197685,,,,84,,,,,,,369890.7,564147.25,916665.75,287148.6,259479.12,230460.28,
2325,582.3145580942979,3.7772503,,,,6,,,,,,,886080.94,1153335.4,1522551.9,915795.75,708699.2,526315.6,
3568,582.4740583597763,8.952648,,,,,,,,,,,939409.56,415191.4,659846.94,485928.78,1275000.6,533917.0,
1557,583.3097662881175,2.7078178,,,,77,,,,,,,971039.7,1226920.9,1589396.8,646666.56,491838.44,373453.06,
2445,584.2930298277258,4.032539,,,,,,,,,,,56628.94,84503.25,158266.95,227570.62,176776.28,226882.1,
2453,584.3106021084171,4.0733447,,,,32,,,,,,,163076.92,191121.48,150156.3,639287.5,824735.06,881462.2,
3643,584.526204510537,9.752667,,,,88,,,,,,,3031037.5,1947375.6,2412696.5,2039096.6,2394437.2,1904384.2,
1769,586.2747323276938,2.9639606,,,,,,,,,,,19156.346,32909.508,74984.62,287328.06,233220.28,833656.6,
1875,586.2893635246373,3.0695686,,,,,,,,,,,208559.73,252102.7,227246.22,358479.8,384818.94,343421.7,
