"MetaboAnalyst_ID","X2024_NEG_CC.Media_1_Run18.mzML","X2024_NEG_CC.Media_1_Run54.mzML","X2024_NEG_CC.Media_1_Run74.mzML","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","shared_name"
"401/146.9659mz/8.53min",3.48576105873566,3.32831460832868,2.7120502793095,2.25003561053641,2.40226089908332,2.14979716468753,"401"
"402/221.8746mz/8.62min",2.66105792097121,2.88092502476298,2.88593385540402,2.31810845273654,2.41529987450708,2.38369970891055,"402"
"403/223.8723mz/8.61min",2.51298635081111,2.7335528010255,2.73705429801882,2.17362477550485,2.2821654092803,2.15136750469302,"403"
"405/248.8936mz/8.62min",3.30193270383884,2.83466647664654,2.81424598111746,2.52302568104337,2.59505069760769,2.62187144098353,"405"
"408/250.8917mz/8.64min",2.94692589056067,2.48346131805648,2.4731608414243,2.17207754178873,2.28529925353365,2.26143929079718,"408"
"410/695.5218mz/8.62min",1.26779504158976,1.28391616933009,1.281106287847,2.21990026824851,1.9914302491862,2.08025728584403,"410"
"415/655.5634mz/8.68min",1.98039431010989,1.99651544451977,1.99370556190953,2.97640283667776,2.7040296075913,2.8892353616443,"415"
"417/717.5792mz/8.72min",1.35932410048992,1.37544523061372,1.37263534872783,2.2986060302344,2.17605083818022,2.10247330334262,"417"
"418/245.8948mz/8.73min",3.2134563136341,3.11293159931321,3.1477570794696,2.99647003806009,2.98413673818568,2.97124440547175,"418"
"419/243.8993mz/8.73min",3.62705128129526,3.52914751860532,3.56179986930248,3.41133457671678,3.3962890906078,3.38831597391644,"419"
"420/651.4955mz/8.73min",1.16779869756941,1.18391982125668,1.18110994045855,2.00072105053823,1.89143385054315,1.94332985430083,"420"
"424/693.5062mz/8.75min",1.32619654982314,1.34231767919765,1.33950779743838,2.43481261016899,2.0498317794434,2.14439611790044,"424"
"425/186.9058mz/8.76min",3.0804714789599,2.97153766749994,2.99901688211651,2.97623545789278,2.92435217725122,2.93244576754197,"425"
"427/221.8746mz/8.75min",1.96664452878599,2.3596906871707,1.94888297385304,2.79972382178028,2.86352454140881,2.84417414739676,"427"
"428/223.8723mz/8.72min",1.77388626308224,2.21976147687981,2.28587133515001,2.6512942567017,2.71952033768217,2.70253391803191,"428"
"429/591.4381mz/8.77min",1.16278872413681,1.17890984756773,1.17609996681293,2.08635970604712,1.89632063952975,1.90593783650309,"429"
"430/250.8917mz/8.78min",2.4937159159183,2.90696194005301,2.9343900252709,2.74796851126996,2.79147084888097,2.59679589870215,"430"
"431/188.9039mz/8.77min",2.71395931512465,2.61089733898106,2.64128390575161,2.62359321506383,2.56508075196916,2.58491907267894,"431"
