"","filter","2024_NEG_Anid-EV-SA-OA_CTRL_1_Run174.mzML","2024_NEG_Anid-EV-SA-OA_CTRL_2_Run218.mzML","2024_NEG_Anid-EV-SA-OA_CTRL_3_Run245.mzML","2024_NEG_Anid-SA-OA_1_Run171.mzML","2024_NEG_Anid-SA-OA_2_Run192.mzML","2024_NEG_Anid-SA-OA_3_Run236.mzML"
"2509/472.3643mz/8.56min",132142.425,143707.97,363426.78,99725,107290.8,125345.43,138939.42
"2511/399.3477mz/8.56min",5552444.5,8387540.5,10358271,5064718.5,5253190,4888441.5,5851699
"2512/462.3436mz/8.56min",4169821,5701701,9738707,3544617,4399092.5,3529520,3940549.5
"2513/499.273mz/8.56min",443228.98,790466.75,1333405.1,338215.38,477496.9,326315.5,408961.06
"2514/799.7036mz/8.57min",1802219.8,3569511.2,5546939,1372678.6,1542229.5,1465024.4,2062210.1
"2516/373.045mz/8.58min",27939.239,17775.658,13195.295,17629.412,38102.82,38678.16,115329.85
"2517/115.9208mz/8.54min",480912.565,396056.25,901492,250833.39,702651.8,558062.25,403762.88
"2519/100.9337mz/8.62min",225377.3,666479.94,310194.66,135190.3,186364.61,190486.94,260267.66
"2520/629.5476mz/8.62min",431151.59,481672.78,571417.94,263047.72,993413.5,380630.4,325160.3
"2521/444.3329mz/8.63min",274671.21,273825.22,448258.2,242598.66,346799.12,275517.2,214337.56
"2522/132.8679mz/8.63min",1188856.55,229385.27,1996034.1,1036925.9,1078224.2,1299488.9,1818781.6
"2523/741.6002mz/8.65min",957897.75,950795.9,1420257,964999.6,1427393.9,885173.75,735747.06
"2524/827.7348mz/8.74min",184700.75,527449.25,328337.72,243115.1,81850.05,73870.945,126286.4
"2525/413.3634mz/8.74min",1625668.35,2843422.5,2060972.9,2120390,1133586.6,899095.7,1190363.8
"2526/476.3593mz/8.74min",2042727.1,3589663.2,2607859,3060734.5,1477595.2,1187347.2,1390475.6
"2528/503.0773mz/8.75min",320475.76,547037.56,919098.4,190585.64,34714.215,450365.88,46243.316
"2529/115.9208mz/8.77min",1688994.53,3033744,426235.9,2788280,350778.25,589709.06,3493749
"2530/432.3329mz/8.77min",423648.52,582264.6,721997.4,538590.7,308706.34,214644.6,209839.23
"2531/100.9337mz/8.78min",277464.785,164570.4,114204.04,308180.12,346256,270318.1,284611.47
"2532/552.2063mz/8.81min",23378.906,23378.906,23378.906,23378.906,116894.53,23378.906,23378.906
"2533/659.5219mz/8.82min",245683.455,296698.6,506481,194668.31,576762.75,150081.02,146117.72
"2534/671.522mz/8.82min",65689.858,91297.086,177886.23,40082.63,167409.33,4898.1504,25944.992
"2535/815.564mz/8.89min",642844.15,746012.25,617627.94,596433.7,959784.7,640670.2,645018.1
"2536/446.3486mz/8.83min",32713.071,50859.977,54976.434,27990.08,37436.062,14595.979,13712.424
"2538/458.3486mz/8.86min",334340.75,346443.4,398972.34,322238.1,357110.56,282579.34,224158.58
"2539/803.5639mz/8.87min",60702.67,79221.11,92052.87,33673.92,70534.055,46035.95,50871.285
"2541/767.7137mz/8.95min",228925.78,856633.1,990819.8,235510.86,157734.89,146816.44,222340.7
"2542/383.3528mz/8.95min",1859866.75,3559783.5,3484654.5,1852104.4,1445001.6,1490817.2,1867629.1
"2543/483.2782mz/8.95min",175436.415,369239.12,528902.8,155638.6,181826.16,154368.94,169046.67
"2544/446.3486mz/8.96min",1499332.35,2371546.8,2131304.8,1502594.8,1096315.6,1236812.6,1496069.9
"2545/100.9337mz/8.98min",226666.685,273094.06,180239.31,173578.53,291302.28,178130.52,304881.6
"2546/673.5373mz/9.01min",267420.785,285676.6,421265,168061.64,525719.94,213291.77,249164.97
"2547/671.5222mz/9.01min",192069.25,229042.4,351635.6,123543.79,295973.22,112387.59,155096.1
"2549/803.5639mz/9.02min",444828.66,477371.38,535752,166646.77,439458.66,398481.94,450198.66
"2550/815.564mz/9.02min",555147.75,558063.06,688340.94,291882.38,1040749.94,511854.38,552232.44
"2551/765.4829mz/9.03min",1391.357,6956.785,1391.357,175183.7,1391.357,1391.357,1391.357
"2552/743.6159mz/9.03min",791105.85,955036.3,566667.94,812111,733438.3,770100.7,822861.6
"2554/800.5894mz/9.05min",867078,1522174.6,335387.47,295830.84,357074.5,1377081.5,1411298
"2555/817.5793mz/9.05min",943757.95,3322733,845190.3,2073094,922592,888172.3,964923.9
"2556/800.5895mz/9.15min",1020776.655,1047198.75,1463666.5,758785.2,1315158.6,948352.75,994354.56
"2557/817.5796mz/9.16min",1678250.15,1638096.9,2935553.8,1218060.5,2423644.8,1718403.4,1600033.4
"2558/755.6179mz/9.2min",4483.2048,20254.672,40893.727,759.27412,759.27412,5170.039,3796.3706
"2560/671.5216mz/9.24min",14031.3615,37859.54,103255.09,1263.7546,21743.95,1263.7546,6318.773
"2561/761.6261mz/9.28min",1024171.85,2289924.2,1384293.4,252565.3,664050.3,644024.56,1794757.9
"2562/617.5111mz/9.33min",166784.88,350602.12,382432.8,51934.35,198379.2,121701.625,135190.56
"2564/653.5114mz/9.4min",1661145.65,2094138.9,3140447.2,365466.6,2328772,873628.2,1228152.4
"2567/765.483mz/9.47min",335540.5,689625.4,59903.24,985725.2,5957.755,325026.47,346054.53
"2568/755.6157mz/9.46min",1431049.75,1850816.1,1981842.8,321444.28,1624764.5,897446.2,1237335
"2569/641.5112mz/9.46min",493459.4,549079.1,1445943.2,65839.75,991050.44,202213.25,437839.7
"2570/765.4829mz/9.56min",354993.2,430317.5,191088.62,343086.28,118473.13,366900.12,445515.53
"2572/638.5367mz/9.65min",614309.125,621586.25,1332455.9,342890.1,928707.25,344044.94,607032
"2573/655.527mz/9.66min",2919801.25,2881520,7868140.5,981534.6,4860616.5,976914.1,2958082.5
"2574/1144.6856mz/9.76min",441671.52,2550144.5,346464.9,454919.94,69292.98,2236067.2,428423.1
"2575/765.4829mz/9.74min",1127398.35,1112361.5,796495.3,470806.25,1142435.2,1256764.1,1563935.6
"2576/817.5796mz/9.74min",15424.4672,15424.4672,105015.59,15424.4672,77122.336,15424.4672,15424.4672
"2577/626.5376mz/9.8min",97978.68,72658.58,213388.47,37958.305,504966.2,76567.47,119389.89
"2578/643.5269mz/9.8min",838533.07,768518.44,2715047,279265.78,2930248.5,307277.12,908547.7
"2579/743.6158mz/9.83min",397849.915,401450.53,679955.1,146080.44,394249.3,102852.56,405020.28
"2580/626.5183mz/9.85min",206960.185,331272.7,563100,147710.84,266209.53,64129.03,91363.82
"2581/625.5163mz/9.85min",639647.515,878817.56,1508040.8,400477.47,905272.75,216962.77,303204.84
"2582/134.8947mz/10.2min",579502.18,583743.3,744618.25,567827.3,616956.9,575261.06,470917.5
"2583/136.8917mz/10.2min",178527.895,139176.75,221156.56,175769.9,196326.7,181285.89,109526.805
"2585/765.483mz/10.21min",794701.7,1131698,708795.4,637205.5,701492.2,997259.1,880608
"2586/696.4694mz/10.21min",849010.32,1859054.6,268440.34,2501737.8,657518.44,1040502.2,367285.53
"2587/100.9337mz/10.21min",915514.905,869730.06,696224.56,1113427.6,1051346.2,961299.75,664727.06
"2588/132.8679mz/10.21min",334214.52,329598.44,336161.94,555162,390188.34,332267.1,312970.03
"2589/695.4659mz/10.21min",2258551.1,4467379.5,729935.94,9804999,1566710,2950392.2,917993.1
"2592/671.4661mz/10.22min",4361740.4,4684038,1425460.6,4039442.8,5842307.5,5953912,2973979
"2593/325.1844mz/10.22min",132977.555,177724.1,102732.164,146407.39,152164.7,119547.72,91571.055
"2594/115.9208mz/10.22min",5308263,5147182.5,5546988,5726952,5254402.5,5362123.5,4946500.5
"2595/144.9235mz/10.22min",2486436.15,2318073.2,2920150.2,2297781.8,2530730.5,2817075.2,2442141.8
"2596/699.4959mz/10.21min",510210.66,489421.88,170548.64,530999.44,7682.8623,747219.9,579239.44
"2599/116.9286mz/10.23min",915383.35,674502.8,1052901.1,777865.6,389793.34,1794715.2,1690928.6
"2600/311.1687mz/10.23min",201141.94,298808.2,165820.34,287355.25,216515.33,185768.55,146490.66
"2608/857.5186mz/10.26min",28063.137,2579920,9354.379,1605004.5,9354.379,46771.895,9354.379
"2609/833.5189mz/10.27min",2362028.45,3134459,3186056.5,8997832,223901.02,1589597.9,1119505.1
"2610/863.5633mz/10.27min",27243.5305,790132.2,933.41426,38045.637,318482.6,16441.424,4667.0713
"2612/876.5615mz/10.28min",695047.5,787301,423416,304048.2,1327546,602794,1253986.4
"2613/800.5895mz/10.28min",65559.465,43162.293,163546.6,8632.4586,231142.23,54519.4,76599.53
"2614/112.9857mz/10.3min",919782.38,272423.78,1258434.4,227294.47,1038572.2,935941.06,903623.7
"2615/728.5243mz/10.29min",88351.348,232517.7,976.0379,593483.44,132196.95,44505.746,4880.1895
"2616/100.9337mz/10.27min",321197.62,433589.75,350176.3,211730.45,275959.53,332409.12,309986.12
"2617/758.4977mz/10.34min",97905.1744,640579.7,5498.9688,850609.8,837.3208,190311.38,4186.604
"2618/116.9286mz/10.33min",1041040.4,852873.25,1841759.1,671917.94,1744531.1,1085474.1,996606.7
"2619/828.5762mz/10.39min",977800.2,1214915.4,96573.968,482869.84,2402657,953974.7,1001625.7
"2620/802.5605mz/10.43min",471270.015,876881.9,14854.928,5222233.5,731361,211179.03,74274.64
"2621/195.8109mz/10.42min",3373961.65,1325115.9,3839016.8,5251731,1687852.5,2908906.5,6245327.5
"2622/197.808mz/10.42min",2963191.25,1515150.2,4871049.5,2274209.5,2153093.8,3652173,7949510
"2623/199.805mz/10.42min",1087399.4,776319.5,1128874.5,1045924.3,955533.75,1672349.5,3686413.2
"2624/160.8419mz/10.43min",375722.25,235406.9,746193.4,121961.445,468807.16,308771.8,442672.7
"2625/162.839mz/10.44min",376630.61,268348,555833.3,307073.22,442081.12,311180.1,448174.88
"2627/738.5082mz/10.49min",3086042.8,6198218,182894.84,3417807.8,7271593,2754277.8,108182.87
"2628/245.8948mz/10.48min",1698899.4,1602973,1991032.5,870610.3,2216554.8,1794825.8,1518177
"2629/243.8993mz/10.48min",4571338,4355822,5277951.5,2419555.2,6146995.5,4786854,4129490.8
"2630/189.858mz/10.5min",914922.83,257694.78,1258290.1,1196775.6,633070.06,130289.11,1357550
"2633/187.861mz/10.51min",1789289.4,842417.6,1978010,1869862,1522422,1708716.8,2218828
"2635/241.8989mz/10.52min",1387888.15,1809114.8,1547198.1,275250.28,2387232,1228578.2,738745.5
"2636/216.8766mz/10.52min",653560.87,693779.94,711228.75,284853.72,878160.3,544610.06,613341.8
"2637/132.8679mz/10.52min",1413447.8,1512440.2,1314455.4,1101026.4,1711529.9,1665623,916738.2
"2639/214.88mz/10.53min",2371582.5,2408120.8,2550197.8,1588084.6,2954327,2243023.8,2335044.2
"2640/163.9861mz/10.54min",1267505.25,1101149.9,1929924.5,1272875,1205376.9,1494837.8,1262135.5
"2645/96.9601mz/10.64min",9445077,9840670,8863986,9049484,8105022.5,9915954,9849657
"2649/195.8109mz/11.37min",241942.085,220264.47,732279.4,263619.7,52909.113,67691.18,417855.38
