"","filter","2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML","2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML","2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML","2024_NEG_Anid-TJGIp4_1_Run183.mzML","2024_NEG_Anid-TJGIp4_2_Run212.mzML","2024_NEG_Anid-TJGIp4_3_Run233.mzML"
"2041/595.2892mz/5.92min",1107071.6,1005364.4,1279715.1,1208778.8,483166.62,1600230.4,44351.945
"2043/377.0253mz/5.93min",316550.3,316550.3,316550.3,316550.3,1582751.5,6880619,316550.3
"2045/393.3121mz/5.94min",223412.49,306323.88,257817.5,37801.496,189007.48,492039.8,37801.496
"2046/462.003mz/5.93min",4840.355,4840.355,4840.355,4840.355,24201.775,77931.57,4840.355
"2047/755.0585mz/5.93min",16885.068,16885.068,16885.068,16885.068,16885.068,84425.34,16885.068
"2050/663.2759mz/5.97min",4647.2583,724.60132,9934.874,254572.83,3623.0066,5671.51,724.60132
"2056/438.2625mz/5.95min",160192.335,220218.75,450663.28,86457.234,100165.92,233402.55,3286.9653
"2058/834.5131mz/5.95min",181551.375,135223.58,211920.39,173916.78,189185.97,264831.56,27044.716
"2059/861.5305mz/5.95min",227573.86,212250.33,255239.55,106327.234,242897.39,470064.25,21265.4468
"2060/657.3833mz/5.96min",374464.92,624108.2,750156.9,1147154.5,124821.64,124821.64,124821.64
"2062/539.2748mz/6.0min",119509.2525,81287.41,201860.58,131931.88,129923.56,109094.945,12200.937
"2063/640.3932mz/5.96min",78106.1484,130176.914,202580.56,363821.2,26035.3828,26035.3828,26035.3828
"2064/478.2841mz/6.0min",206826.31,178792,450394.56,234860.62,170916.92,311738.84,34183.384
"2067/476.2783mz/5.96min",5319822.25,5089544.5,8556090,5550100,4117244.5,7307294,398813.53
"2068/477.2816mz/5.97min",1384536.7,1299081,2730170.5,1469992.4,1061697.2,1917747.9,96084.336
"2069/953.564mz/5.96min",136230.685,121569.4,327998.03,150891.97,81091.53,217735.17,16218.306
"2071/667.3038mz/5.96min",5842.9046,5842.9046,5842.9046,339531.66,29214.523,5842.9046,5842.9046
"2074/771.4875mz/6.04min",29579.4,41727.793,4778.575,524775.56,38694.6,20464.2,955.715
"2075/483.1773mz/5.98min",92344.602,30781.534,30781.534,1792864.8,780570.9,153907.67,30781.534
"2076/420.1816mz/5.98min",111230.118,37076.706,37076.706,4489533,780205.06,185383.53,37076.706
"2078/308.1054mz/5.98min",37546.4508,12515.4836,12515.4836,873674.2,302864.28,62577.418,12515.4836
"2080/456.1581mz/5.98min",9376.8666,3125.6222,3125.6222,783691.75,115958.87,15628.111,3125.6222
"2082/466.1871mz/5.98min",49130.196,16376.732,16376.732,975619.1,347000.03,81883.66,16376.732
"2085/514.2196mz/5.98min",52972.002,17657.334,17657.334,726379.94,88286.67,97230.61,17657.334
"2088/687.3937mz/5.98min",107762.712,179604.52,181826.27,603040.7,35920.904,35920.904,35920.904
"2091/553.0779mz/5.98min",16645.64,83228.2,223224.7,16645.64,16645.64,16645.64,16645.64
"2092/451.2238mz/5.98min",71414.256,23804.752,23804.752,1298807.2,119023.76,126616.164,23804.752
"2093/806.4883mz/5.99min",286427.42,188236.12,128884.54,384618.72,407926.34,512561.03,25776.908
"2095/725.482mz/5.99min",217722.04,185987.81,90499.05,384905.94,249456.27,302782.6,18099.81
"2096/779.4696mz/5.99min",168990.375,80954.266,119722.85,462114.12,218257.9,254442.97,16190.8532
"2097/789.4987mz/5.99min",198285.625,162955.52,113285.164,398856.3,233615.73,318688.84,22657.0328
"2098/293.2122mz/5.99min",23422.198,7733.3486,27850.621,363697.25,559161.94,9007.684,18993.775
"2100/608.4023mz/6.0min",127678.536,212797.56,219556.42,757395.06,42559.512,42559.512,42559.512
"2101/654.4087mz/6.0min",992815.92,1654693.2,1798445.8,5539872.5,330938.64,330938.64,330938.64
"2102/644.3799mz/6.0min",393307.32,655512.2,1428730.9,5425540,131102.44,131102.44,131102.44
"2103/671.399mz/6.0min",3137092.2,5228487,6188962,15076369,1045697.4,1045697.4,1045697.4
"2106/674.4086mz/6.0min",35511.1362,64972.36,59185.227,159515.8,11837.0454,11837.0454,11837.0454
"2107/741.4774mz/6.0min",149403.905,116275.125,121548.81,602303.3,177259,211770.77,23255.025
"2108/564.3309mz/6.01min",4993199.25,4594276.5,8269246,5392122,4098254.2,6453546,611752.06
"2110/581.3211mz/6.01min",814234.6,710034.8,1189164.9,918434.4,612079.7,937921.6,137615.11
"2112/1083.6632mz/6.01min",87414.1025,60060.805,261635.48,114767.4,50116.367,152386.28,10023.2734
"2113/554.302mz/6.01min",267823.265,195793.5,742193.4,726686.94,218916.31,316730.22,52755.375
"2115/313.0785mz/6.01min",84420.77,66742.62,75990.61,32522.97,423431.34,367180.12,92850.93
"2116/466.2228mz/6.01min",2737.1142,912.3714,912.3714,115405.414,50584.88,4561.857,912.3714
"2118/599.1199mz/6.03min",25241.436,287656.6,492892.94,8413.812,8413.812,42069.06,8413.812
"2119/323.1501mz/6.03min",51231.91,51231.91,51231.91,51231.91,256159.55,470610.94,51231.91
"2121/545.1009mz/6.03min",12698.1352,63490.676,141079.1,12698.1352,12698.1352,12698.1352,12698.1352
"2122/1021.2627mz/6.03min",23241.65,214967.86,116208.25,23241.65,23241.65,23241.65,23241.65
"2123/1083.2547mz/6.03min",124822.55,1027950.75,624112.75,124822.55,124822.55,124822.55,124822.55
"2124/509.1242mz/6.03min",454036.394,10047550,7604835.5,49073.348,20199.184,858999.44,4039.8368
"2125/254.0596mz/6.03min",8537.0724,362736.66,257196.28,2845.6908,2845.6908,14228.454,2845.6908
"2126/1019.256mz/6.03min",110248.65,933398.9,551243.25,110248.65,110248.65,110248.65,110248.65
"2127/1020.2591mz/6.03min",74099.344,660930.56,370496.72,74099.344,74099.344,74099.344,74099.344
"2128/510.1277mz/6.03min",136499.42,3317500.8,2534153,9126.74,1825.348,263872.1,1825.348
"2129/572.12mz/6.03min",426037.4115,7184097.5,6104397,40850.383,22282.094,811224.44,4456.4188
"2130/1082.2514mz/6.03min",187757.012,1562623.1,938785.06,187757.012,187757.012,187757.012,187757.012
"2131/520.2681mz/6.03min",1289766.55,532755.4,1267431.6,1706345.9,1591784.2,1312101.5,106551.08
"2133/595.2892mz/6.02min",2227885.3,1662819.2,3628015.5,1970712.4,2485058.2,3728194.5,5825.5205
"2134/986.4096mz/6.05min",12870.0642,242209.23,500004.3,4290.0214,4290.0214,21450.107,4290.0214
"2136/630.3641mz/6.05min",13789.62,22982.7,85601.945,430126.03,4596.54,4596.54,4596.54
"2137/625.1354mz/6.04min",135929.016,1172131.5,1152820.1,45309.672,45309.672,226548.36,45309.672
"2138/640.3929mz/6.05min",33826.98,61253.1,56378.3,294574.28,11275.66,11275.66,11275.66
"2140/421.2036mz/6.06min",187206.672,62402.224,62402.224,1021993.3,422310.3,312011.12,62402.224
"2141/657.3831mz/6.06min",187785.564,312975.94,544762.44,1269312,62595.188,62595.188,62595.188
"2142/476.2783mz/6.06min",14994945,13303049,23617826,14191200,15798690,16976812,260329.52
"2143/419.1975mz/6.06min",3924527.625,214055.16,223258.25,25257746,10069698,7625797,42811.032
"2144/953.5639mz/6.06min",971722.675,767598.9,2306861.5,904127.1,1039318.25,1299805.2,153519.78
"2145/839.4026mz/6.05min",33298.686,11099.562,11099.562,1317729.1,127177.75,55497.81,11099.562
"2146/896.4837mz/6.06min",63788.1516,21262.7172,21262.7172,515043.8,125132.69,106313.586,21262.7172
"2147/897.4868mz/6.05min",27364.1178,9121.3726,9121.3726,276800.47,76529.28,45606.863,9121.3726
"2148/373.1291mz/6.05min",7047.7392,2349.2464,2349.2464,2349.2464,984441.9,2653007.2,11746.232
"2149/604.1203mz/6.06min",35707.778,35707.778,35707.778,35707.778,178538.89,257029.75,35707.778
"2150/539.2741mz/6.06min",271021.495,248331.69,428482.84,310355.4,287446.3,254596.69,49666.338
"2151/420.2009mz/6.06min",1048981.04,31977.412,46772.88,6873235,2783019,2051189.2,6395.4824
"2154/470.9111mz/6.04min",4840.8234,332536.22,4840.8234,24204.117,4840.8234,4840.8234,4840.8234
"2155/472.908mz/6.03min",2515.6786,247141,2515.6786,12578.393,2515.6786,2515.6786,2515.6786
"2156/427.2488mz/6.07min",297245.31,101565.92,32535.121,492924.7,1133411.8,1170853.9,39983.773
"2157/756.446mz/6.07min",54840.676,54840.676,54840.676,54840.676,274203.38,1003915.9,54840.676
"2158/394.942mz/6.07min",40007.2,200036,306427.78,40007.2,40007.2,40007.2,40007.2
"2159/287.2228mz/6.08min",1262155.125,105082.25,21016.45,21016.45,2419228,2905422.5,3529341.8
"2160/279.1602mz/6.08min",29205.888,9735.296,9735.296,9735.296,7810481,28243666,48676.48
"2162/281.1661mz/6.08min",22821.55,22821.55,22821.55,22821.55,114107.75,479764.7,22821.55
"2163/559.3278mz/6.08min",15242.784,15242.784,15242.784,15242.784,76213.92,897994.4,15242.784
"2164/567.3903mz/6.08min",47344.9,47344.9,47344.9,47344.9,236724.5,994810.4,47344.9
"2166/995.6109mz/6.09min",207019.985,169458.62,843101.56,210112.2,210172.6,203927.77,33891.724
"2168/429.2653mz/6.07min",96812.4,32270.8,32270.8,603247.3,161354,167512.34,32270.8
"2171/350.2181mz/6.08min",404306.5385,5194.137,1038.8274,1038.8274,803418.94,950224.4,845048
"2174/683.3987mz/6.1min",331909.74,553182.9,708216.06,1129719.6,110636.58,110636.58,110636.58
"2176/798.4947mz/6.08min",41555.3484,13851.7828,13851.7828,69258.914,260534.7,887887.25,13851.7828
"2177/464.2078mz/6.1min",15198.1626,5066.0542,5066.0542,409361.25,117033.18,25330.271,5066.0542
"2178/498.355mz/6.1min",2099.3754,3498.959,14937.184,639482,699.7918,699.7918,699.7918
"2180/527.2035mz/6.1min",73036.0875,24211.945,4842.389,1016618.9,318108.97,121860.23,4842.389
"2181/534.3317mz/6.1min",6166.2696,6166.2696,30831.348,697415.94,6166.2696,6166.2696,6166.2696
"2182/561.3505mz/6.1min",10244.5068,19999.043,17074.178,937310.4,3414.8356,3414.8356,3414.8356
"2185/504.3094mz/6.16min",140607.235,149430.2,430548.7,127653.28,172323.4,131784.27,25530.656
"2186/554.3021mz/6.11min",656992.15,459122.38,1832451.4,1636537.9,643888.5,670095.8,30002.035
"2187/564.3309mz/6.11min",13557959,12028879,25745478,13066945,14048973,16227543,453854.78
"2188/1083.6632mz/6.11min",642035.845,441752.34,2032908,628410.75,655660.94,759199.25,88350.468
"2189/581.3211mz/6.11min",1729600.05,1481977.6,2746687.5,1999941.8,1673984.6,1785215.5,99736.88
"2191/664.2557mz/6.12min",62012.9904,20670.9968,20670.9968,2146257.2,372460.8,103354.984,20670.9968
"2192/571.2889mz/6.11min",102530.48,130752.71,207913.84,4029.5117,74308.25,266794.2,805.90234
"2194/802.4919mz/6.13min",67888.4885,62040.727,32938.395,205521.02,73736.25,84659.78,6587.679
"2195/355.1912mz/6.13min",37438.9638,12479.6546,12479.6546,514997.84,167165.08,62398.273,12479.6546
"2196/701.4092mz/6.13min",24553.5492,80738.984,40922.582,451646.88,8184.5164,8184.5164,8184.5164
"2199/618.3298mz/6.13min",431934.83,603910.25,285334.62,416255.44,449555.53,447614.22,147137.55
"2200/452.2782mz/6.13min",786231.07,906816.7,1332357.4,311383.94,665645.44,1189511.5,62276.788
"2201/490.2939mz/6.14min",130769.255,108554.28,280867.12,27551.398,174028.4,152984.23,5510.2796
"2203/680.2496mz/6.14min",38973.42,38973.42,38973.42,194867.1,38973.42,38973.42,38973.42
"2206/572.12mz/6.16min",101052.6965,5299215.5,198064.75,4040.643,808.1286,547787.9,808.1286
"2213/423.1812mz/6.16min",2563275.65,2209086.5,1651352,20550206,3040391.2,2917464.8,330270.4
"2214/424.1846mz/6.16min",698439.06,595732.56,443959.9,5694646.5,831287.75,801145.56,88791.98
"2215/505.2135mz/6.16min",79770.335,4133.92,826.784,1517675.4,536690.06,155406.75,826.784
"2216/486.1776mz/6.16min",48786.537,13485.844,2697.1688,418230,85433.32,84087.23,2697.1688
"2218/506.2168mz/6.16min",14874.486,4958.162,4958.162,535631.44,203967.52,24790.81,4958.162
"2219/847.3701mz/6.16min",123841.32,123841.32,123841.32,619206.6,123841.32,123841.32,123841.32
"2222/683.2977mz/6.17min",12584.8492,12584.8492,12584.8492,249699.42,62924.246,12584.8492,12584.8492
"2223/552.331mz/6.18min",81928.545,102610.625,396683.97,52277.688,61246.465,129593.49,10455.5376
"2226/540.3309mz/6.19min",447056.16,172872.3,649537.4,353585.88,540526.44,613487.7,34574.46
"2228/647.3804mz/6.2min",119220.768,198701.28,502302.22,803891.44,39740.256,39740.256,39740.256
"2229/608.4019mz/6.19min",277736.46,462894.1,580099.56,864987.94,92578.82,92578.82,92578.82
"2230/654.4087mz/6.19min",1786623.7775,3545093.2,4597084,6772848,9088.268,28154.355,16614.982
"2232/644.3799mz/6.19min",977055.54,1891416.8,4469472.5,7425438,24337.057,17863.895,62694.28
"2234/485.1815mz/6.2min",446950.585,1446861,1833515.4,430000.7,153637.39,463900.47,30727.478
"2235/671.399mz/6.2min",5152650.2,10085965,12504249,13692656,166929,186680.34,219335.4
"2236/699.3809mz/6.2min",152163.0035,14126.726,21483.037,2825.3452,282842.97,662309.56,666093.56
"2238/673.4045mz/6.2min",491165.7,841526.94,818609.5,1002814.94,163721.9,163721.9,163721.9
"2239/490.26mz/6.2min",119448.684,39816.228,39816.228,3274900.2,645979.94,199081.14,39816.228
"2240/685.4139mz/6.21min",94795.986,222520.27,157993.31,736504.75,31598.662,31598.662,31598.662
"2241/668.424mz/6.21min",8519.2662,54451.26,14198.777,262160.2,2839.7554,2839.7554,2839.7554
"2242/1019.256mz/6.21min",4696.6344,790116.06,1251390.8,1565.5448,1565.5448,7827.724,1565.5448
"2243/1082.2514mz/6.21min",225274.44,1126372.2,1448045.5,225274.44,225274.44,225274.44,225274.44
"2244/625.1355mz/6.21min",9734.7138,351202.3,394106,3244.9046,3244.9046,16224.523,3244.9046
"2245/509.1243mz/6.21min",465796.765,6050149,7690926,27960.83,12257.173,903632.7,2451.4346
"2246/572.12mz/6.21min",297141.76155,6118714.5,8400721,3273.2231,654.64462,591010.3,654.64462
"2247/545.1011mz/6.22min",14238.012,71190.06,240028.81,14238.012,14238.012,14238.012,14238.012
"2248/658.3942mz/6.21min",1167.82872,5839.1436,1167.82872,200128.47,1167.82872,1167.82872,1167.82872
"2250/254.0584mz/6.22min",39514.725,383149.7,344409.56,13171.575,13171.575,65857.875,13171.575
"2251/295.2279mz/6.22min",2276050.15,3003714.8,4859617,6658481.5,1548385.5,540342.7,678602.2
"2252/510.1275mz/6.21min",178042.5,1987995.6,2462711.2,59347.5,59347.5,296737.5,59347.5
"2253/292.1014mz/6.22min",56727.52,56727.52,56727.52,56727.52,371668.16,283637.6,56727.52
"2254/599.1198mz/6.22min",8071.4088,181845.17,301213.22,2690.4696,2690.4696,13452.348,2690.4696
"2255/331.2046mz/6.25min",76961.88,60274.44,253931.64,394359.28,93649.32,12579.486,16478.65
"2258/757.3134mz/6.22min",3915.366,3915.366,3915.366,268915.06,19576.83,3915.366,3915.366
"2259/253.0506mz/6.22min",2616.9954,667973.25,848303.8,872.3318,872.3318,4361.659,872.3318
"2261/666.4089mz/6.23min",33269.142,129938.63,55448.57,379671.12,11089.714,11089.714,11089.714
"2262/859.3813mz/6.22min",4889.4532,4889.4532,4889.4532,760132.3,24447.266,4889.4532,4889.4532
"2265/351.2191mz/6.28min",174984.6825,298986.1,331777.16,82945.805,22482.623,27142.135,267023.56
"2266/828.5014mz/6.24min",93167.6875,97421.445,347246.03,23162.602,88913.93,102993.94,4632.5204
"2267/683.3987mz/6.23min",367054.8,611758,778171.7,918015.56,122351.6,122351.6,122351.6
"2269/855.52mz/6.24min",356977.875,442361.2,738984.2,36063.44,310641.75,403314,7212.688
"2273/452.2782mz/6.24min",5950635.75,6415537.5,10532179,3320347,5485734,9300624,518377.06
"2274/454.2841mz/6.24min",208349,225052.03,392837.25,112071.68,191645.97,333226.9,3308.6655
"2275/520.2663mz/6.24min",132434.282,128716.234,163605.53,61070.42,136152.33,199684.1,12214.084
"2276/905.5643mz/6.24min",174639.89,204240,513846.2,49651.96,145039.78,403907,9930.392
"2277/453.2816mz/6.24min",1376161.5,1467075.8,2480757.2,732194.75,1285247.2,2160666.5,111302.63
"2278/423.1812mz/6.25min",1391555.275,927016.75,669951.6,13876815,1856093.8,2381814,133990.32
"2279/901.3921mz/6.25min",811.62714,811.62714,811.62714,121933.47,4058.1357,811.62714,811.62714
"2280/978.5773mz/6.26min",28922.4,9640.8,9640.8,48204,128991.84,319816.03,9640.8
"2281/995.5677mz/6.26min",47493.714,15831.238,15831.238,79156.19,186356.77,489363.53,15831.238
"2282/932.5726mz/6.26min",106016.15,14860.548,18296.74,193735.56,486888.4,1326844.4,2972.1096
"2284/847.3702mz/6.26min",93157.576,93157.576,93157.576,465787.88,93157.576,93157.576,93157.576
"2285/353.1028mz/6.26min",212189.93,239609.83,305224.72,464745.2,65816.97,184770.03,13163.394
"2286/496.2681mz/6.23min",377674.68,282003.34,393030.2,408362.38,362319.16,559128.94,56400.668
"2287/486.1777mz/6.26min",12059.0064,4019.6688,4019.6688,256848.58,32092.418,20098.344,4019.6688
"2289/311.1687mz/6.27min",1999611.25,2032600,2480502,1966622.5,1678909.6,2118529.8,1625177.2
"2290/419.1975mz/6.21min",8089.1388,2696.3796,2696.3796,442389.47,17627.48,13481.898,2696.3796
"2291/571.2891mz/6.27min",1142807.78,1448356,1867648.4,734832.56,837259.56,2623980,75524.83
"2294/500.2077mz/6.28min",1559.71592,1559.71592,1559.71592,278250.25,7798.5796,1559.71592,1559.71592
"2296/420.1818mz/6.29min",47264.22,15754.74,15754.74,1638390,272786.75,78773.7,15754.74
"2298/843.3863mz/6.29min",66066.7,66066.7,66066.7,330333.5,66066.7,66066.7,66066.7
"2299/541.3343mz/6.3min",759079.95,431098.16,1180004,603559.4,914600.5,1131827,75905.09
"2301/540.3309mz/6.3min",2820270.15,1607290.8,4211203,2334892.8,3305647.5,4067940.5,298081.22
"2302/530.302mz/6.3min",216917.125,49647.465,461168.94,459739.3,205048.69,228785.56,4268.457
"2305/557.3211mz/6.31min",651415.4,290605.6,853727.25,696415.56,623918.8,678912,50570.46
"2306/447.0638mz/6.31min",5139.8526,8566.421,1713.2842,1713.2842,111749.92,33485.47,1713.2842
"2307/323.2229mz/6.31min",117587.005,494850.56,520778.7,133897.33,86278.42,101276.68,99559.625
"2308/790.5605mz/6.31min",202502.305,33941.164,307753.56,608410.9,373049.9,97251.05,6788.2328
"2309/478.2939mz/6.31min",876206.13,1779745.9,2458563.2,678194.06,456719.44,1074218.2,212643.67
"2313/331.2046mz/6.29min",123922.005,49546.91,198297.1,869921.5,198763.22,22753.186,4550.6372
"2314/572.2924mz/6.28min",243331.215,397860.7,257397.66,77134.54,229264.77,726033.3,15426.908
"2315/295.2279mz/6.32min",4637974.6,2409321.2,6866628,17975148,10170931,1826989.1,736907.5
"2316/309.1742mz/6.32min",139447.65,686456.44,112002.85,84420.65,211626.02,166892.45,75427.62
"2318/591.4634mz/6.32min",53988.65815,7365.4463,100611.87,483043.72,198620.72,4841.181,968.2362
"2319/488.2443mz/6.32min",96819.03,32273.01,32273.01,1267821.2,384252.03,161365.05,32273.01
"2321/553.0778mz/6.33min",142331.988,709466.94,733313.9,47443.996,47443.996,237219.98,47443.996
"2325/697.2772mz/6.35min",130261.912,130261.912,130261.912,651309.56,130261.912,130261.912,130261.912
"2326/685.4146mz/6.37min",12426244.615,24740136,27780936,37429124,13845.021,17742.145,112353.23
"2327/351.2201mz/6.34min",109290.5575,11727.515,2345.503,2345.503,482735.62,206853.6,934688.3
"2328/405.0566mz/6.36min",55277.568,55277.568,55277.568,55277.568,276387.84,1929795.6,55277.568
"2329/669.4277mz/6.37min",1563438.12,4329640,2605730.2,5616583.5,521146.04,521146.04,521146.04
"2330/338.1161mz/6.35min",52138.76725,4303.3145,860.6629,326023.97,104825.71,99974.22,860.6629
"2332/556.3177mz/6.36min",55421.56,55144.29,218951.23,97302.21,30017.898,55698.83,4629.8633
"2333/537.0829mz/6.36min",124276.086,1082512.5,1641142,41425.362,41425.362,207126.81,41425.362
"2335/566.3465mz/6.37min",980359.28,1454721.1,2406137,764339.56,605913.8,1196379,293975.94
"2336/583.3368mz/6.37min",163573.43,209881.97,397988.84,122607.41,95915.66,204539.45,47508.16
"2337/668.4245mz/6.37min",6859159.2,11431932,14908285,24818278,2286386.4,2286386.4,2286386.4
"2338/287.2228mz/6.37min",164488.2,54829.4,54829.4,54829.4,682741.7,658534.56,274147
"2340/350.2182mz/6.37min",45009.486,15003.162,15003.162,15003.162,226207.38,204325.83,75015.81
"2341/901.3921mz/6.38min",14154.1,14154.1,14154.1,471263.9,70770.5,14154.1,14154.1
"2342/622.4175mz/6.38min",891988.32,1486647.2,1837468.6,3278720.5,297329.44,297329.44,297329.44
"2344/512.2078mz/6.39min",20061.924,6687.308,6687.308,256446.23,49988.906,33436.54,6687.308
"2346/712.4144mz/6.38min",123764.832,206274.72,587180.6,369057.56,41254.944,41254.944,41254.944
"2347/490.2599mz/6.4min",40430.958,13476.986,13476.986,2104451.8,201175.78,67384.93,13476.986
"2348/658.3956mz/6.4min",2114430.2615,4198033,9190411,18680806,6165.5046,6165.5046,30827.523
"2351/390.1638mz/6.4min",94449.968,94449.968,94449.968,94449.968,485388.62,472249.84,94449.968
"2352/1101.7196mz/6.4min",40575.252,131497.2,293201.75,67625.42,13525.084,13525.084,13525.084
"2354/957.5949mz/6.41min",52280.248,121951.87,390327.16,4005.1157,22255.082,82305.414,801.02314
"2355/478.2939mz/6.41min",3326158.35,5222945,9845289,1702119.2,2482281.2,4170035.5,171694.05
"2356/404.1865mz/6.41min",307097.664,102365.888,102365.888,4054331.5,959657.94,511829.44,102365.888
"2357/802.4928mz/6.41min",316656.09,207540.78,206919.67,425771.4,796219.4,526666.25,41383.934
"2358/739.4976mz/6.41min",192544.29,175693.11,178662.58,535793.44,214714.81,206426,35138.622
"2359/843.3867mz/6.41min",832.7056,832.7056,832.7056,889633.25,4163.528,832.7056,832.7056
"2360/775.4745mz/6.42min",187012.19,76213.086,142973.5,442046.5,378522,231050.88,15242.6172
"2363/279.1238mz/6.43min",204858.38,204858.38,204858.38,204858.38,1024291.9,1298051.9,204858.38
