row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML Peak area,GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML Peak area,GF_PF_MC_RCG_2_neg_20210511_Run97.mzML Peak area,GF_PF_MC_RCG_3_neg_20210511_Run198.mzML Peak area,GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML Peak area,GF_PF_MC_RCG_1_neg_20210511_Run79.mzML Peak area,
2224,471.2616782024249,3.539471,,,,,,,,,,,146459.14,171409.86,115599.23,91962.56,121113.56,144668.47,
1971,471.28237996065934,3.1782265,,,,,,,,,,,315718.75,467858.56,18594.57,0,352891.2,19065.393,
1816,473.20735102083466,2.9935176,,,,,,,,,,,1504402.5,1675223.8,310858.25,14547.031,2193079.5,110497.85,
3246,473.28226377926404,7.692127,,,,,,,,,,,2977614.2,1.0095334E7,1.3158456E7,9106418.0,5393519.0,0,
3655,473.28249382543294,9.862887,,,,,,,,,,,946836.2,778293.6,798959.6,900935.7,993437.25,796169.0,
3312,473.2829160985475,8.062171,,,,,,,,,,,0,6768.9854,3265.9072,0,0,6690444.5,
3270,473.3261072014795,7.718165,,,,,,,,,,,114131.945,7066.1997,144682.97,236125.95,94074.51,304013.9,
3326,473.3269817833602,8.1083355,,,,,,,,,,,248158.75,223557.47,421316.1,547564.1,324580.0,1255733.5,
3033,473.3270396167393,7.1511874,,,,,,,,,,,180456.88,204992.48,323707.03,510061.72,266226.7,319725.38,
337,475.20421397884087,0.67115766,,,,,,,,,,,52376.3,106611.08,947524.25,914909.5,272833.4,220183.1,
1340,475.2229658864613,2.4939423,,,,81,,,,,,,2905400.0,3546045.8,499777.72,307604.62,3056509.0,467416.22,
1846,475.2560965495915,3.028354,,,,,,,,,,,584641.9,675835.5,242743.84,128186.66,534775.2,258348.14,
3428,475.3426980976672,8.174809,,,,,,,,,,,1794276.5,1187734.0,1795209.2,2801376.2,3122266.5,746003.44,
3563,475.3428253074922,8.883704,,,,,,,,,,,467786.2,232322.12,361508.9,210187.11,223566.4,439610.44,
3552,475.34290469602047,8.838035,,,,,,,,,,,342323.6,144010.94,170784.78,272847.0,89131.695,331223.9,
2989,478.29381672033,6.858815,,,,,,,,,,,598023.3,1938997.9,349633.12,22477.234,511476.75,0,
3713,480.3093278979444,10.271281,,,,,,,,,,,2134057.8,2505165.2,949090.7,17516.627,294860.62,0,
3085,480.309353611655,7.477686,,,,,,,,,,,1128858.2,0,0,1517253.9,9819075.0,0,
3288,480.3093775983499,7.79881,,,,,,,,,,,2912982.5,6309818.0,2023497.8,645716.4,4296481.5,0,
3387,480.3094276006489,8.14038,,,,10,,,,,,,2991166.0,6155272.5,2268319.8,1073259.0,4708523.5,0,
3181,480.3094500406102,7.670778,,,,,,,,,,,1.5148057E7,136878.05,1.2480044E7,2550963.5,1.412559E7,3361.919,
2643,481.2455137378133,4.921798,,,,,,,,,,,332421.94,439634.2,17637.898,0,368768.25,10222.147,
3505,481.26256307413706,8.497982,,,,194,,,,,,,568251.1,255056.62,312177.25,349460.66,413924.5,1691971.6,
2537,481.2663992869181,4.4808087,,,,59,,,,,,,251163.25,320573.06,261340.28,277044.3,340479.4,312675.72,
3119,481.3530806189993,7.614182,,,,,,,,,,,295734.1,299846.6,312618.75,477671.9,226227.4,656301.1,
3340,481.35320005557054,8.128169,,,,10,,,,,,,531095.25,242042.53,535253.56,1230067.5,426962.8,1340727.8,
3559,481.4260930165728,8.871211,,,,,,,,,,,353230.38,181851.45,87007.48,30523.34,236895.34,231889.16,
3621,481.42616760243067,9.508239,,,,,,,,,,,194692.39,112329.37,115636.46,92544.59,153542.94,247674.38,
3639,481.42619903586734,9.702502,,,,,,,,,,,86176.36,24549.904,44654.82,45140.47,65097.402,135554.12,
3536,481.4263019907805,8.751084,,,,,,,,,,,65244.688,37201.688,94670.27,69450.06,56339.633,185306.73,
1775,482.2983060435543,2.966347,,,,89,,,,,,,3924451.2,4311005.5,2048803.8,1380068.9,3863324.8,2078556.9,
2066,483.2097769752042,3.2976272,,,,,,,,,,,274687.03,470657.6,378618.47,135109.58,712769.0,277036.6,
2254,483.24583106390446,3.5956662,,,,,,,,,,,128193.15,195543.12,1023217.0,1214217.4,313434.12,910136.1,
1668,483.2459138913591,2.846966,,,,36,,,,,,,4409684.0,5536621.5,1.1010987E7,1.3362831E7,6491326.0,9031307.0,
2177,483.2461162699279,3.4493349,,,,119,,,,,,,470363.16,623422.6,845625.9,669077.8,802335.6,764265.6,
3003,483.27277771383814,6.9901524,,,,,,,,,,,1202212.9,1501637.9,133805.9,396484.22,43478.785,309968.62,
2970,483.2727968049938,6.82958,,,,,,,,,,,1112058.8,934022.8,328857.22,585924.9,383695.2,0,
2985,483.2728351525381,6.9084764,,,,,,,,,,,3986153.8,876651.06,299043.22,495435.16,151123.78,61468.5,
3322,483.27814658681365,8.089254,,,,100,,,,,,,511506.1,220497.33,326442.8,351967.56,444758.3,1119745.8,
3540,483.2782919946015,8.806596,,,,39,,,,,,,673116.56,247022.4,261257.48,167474.33,460081.94,1438999.9,
2743,483.2821046042809,5.375137,,,,,,,,,,,0,0,116815.71,190085.77,0,166249.94,
506,483.29336946909024,0.86842775,,,,,,,,,,,126260.9,851679.0,1243111.9,725979.8,1585949.9,647027.5,
2917,483.29596387575657,6.404709,,,,,,,,,,,0,0,64594.613,0,0,20679.723,
1424,484.20534718991945,2.585371,,,,,,,,,,,308608.84,282726.75,2211883.8,2401727.5,475839.5,1984894.1,
1073,484.24114734767903,2.2330327,,,,,,,,,,,338299.12,391961.47,380603.34,286803.75,897124.4,295018.6,
1499,484.2774756680992,2.6267834,,,,,,,,,,,555622.2,735814.9,64660.477,34541.117,699039.94,80058.03,
2354,485.24080838970326,3.8343525,,,,,,,,,,,997806.25,1179868.0,757001.5,688264.6,1138608.6,852774.0,
2460,488.203861866071,4.0894656,,,,31,,,,,,,309851.28,402677.22,797121.44,900750.44,361096.38,800295.5,
2523,488.240219080928,4.420995,,,,,,,,,,,356029.7,491406.47,184985.83,62582.395,624224.25,133853.72,
1309,489.2024650734254,2.4731505,,,,81,,,,,,,6444527.0,7915691.5,3856817.8,2897172.0,9179127.0,3122293.2,
1738,489.23555469431176,2.9325144,,,,89,,,,,,,5045585.5,5319444.5,3966760.8,3253360.5,5677692.5,3432590.2,
1868,489.23612442284366,3.0157251,,,,104,,,,,,,3607077.0,1130651.8,2878026.0,2460125.2,953661.25,2825631.5,
1879,489.27101779155055,3.0541036,,,,13,,,,,,,4835239.0,5244879.5,440031.34,111467.69,4056964.0,421421.53,
2084,489.27205632878946,3.3180354,,,,127,,,,,,,500891.28,506112.3,109973.55,71162.984,452466.28,117305.04,
2804,491.2661736389644,5.7584243,,,,158,,,,,,,823371.06,725984.2,560165.75,636771.4,731937.06,563898.4,
466,494.2004380414739,0.81728697,,,,,,,,,,,16708.166,930081.1,0,0,138362.28,0,
2026,494.2621874261235,3.2450373,,,,,,,,,,,2.4029628E7,2.6928012E7,1.7786288E7,1.5598405E7,2.5315398E7,1.8285526E7,
3051,494.3961896138482,7.328655,,,,,,,,,,,616140.3,493016.16,174062.19,164734.05,478961.62,99532.01,
1334,495.2573709089523,2.5072937,,,,81,,,,,,,305518.1,119482.9,1823715.9,1931316.2,344274.66,1767835.0,
2615,495.2822115614513,4.7850075,,,,,,,,,,,47242.133,70472.05,0,0,81070.52,0,
2519,495.28222541934184,4.3968205,,,,,,,,,,,54860.97,78457.28,62467.426,41499.055,91190.37,73217.164,
2465,495.2822896727541,4.111933,,,,,,,,,,,218096.95,274386.34,33496.645,7888.824,375948.25,32142.709,
2435,495.2823587398082,3.9939046,,,,,,,,,,,289203.66,364847.78,26603.867,0,469286.84,3442.0444,
2572,495.28257786892465,4.5873547,,,,,,,,,,,64109.797,123851.45,57613.555,61364.797,150162.02,58923.082,
3551,495.3152821798762,8.8075485,,,,,,,,,,,436186.84,856612.7,603907.5,72397.1,306151.5,114198.36,
3546,495.3506381552381,8.745977,,,,,,,,,,,654232.5,1881642.6,76760.16,48184.023,13819.728,0,
3499,495.3512710084759,8.487185,,,,,,,,,,,231608.06,172556.84,1902360.2,646180.44,498110.34,0,
3565,495.4418912723717,8.932836,,,,,,,,,,,41570.64,21005.42,60101.0,49587.613,30202.902,213384.81,
3638,495.44195932212165,9.701614,,,,,,,,,,,452502.53,285112.5,338276.03,310320.4,370713.03,702877.94,
3169,497.2881424860264,7.6652737,,,,,,,,,,,766850.8,671664.5,8028.552,4101.286,3547.1318,128277.76,
3078,497.288382458558,7.4370613,,,,,,,,,,,658287.2,222181.6,0,0,0,0,
3553,497.4211499470577,8.833987,,,,,,,,,,,309583.72,115997.87,172078.98,151246.64,198288.6,393430.72,
1897,498.2208874012401,3.1016872,,,,25,,,,,,,508273.8,657610.4,1146634.9,685382.2,1187747.2,1219210.4,
189,499.2043323404447,0.4959757,,,,,,,,,,,0,0,678981.9,24057.06,957596.7,24302.057,
1074,499.2045560317652,2.249071,,,,,,,,,,,44626.59,7242499.0,7550111.5,1.1565394E7,8408267.0,1.3880563E7,
1566,499.2045707728759,2.732651,,,,18,,,,,,,6603673.0,6216976.5,7437814.0,2.0691026E7,5374473.5,8842873.0,
1513,499.20460963972636,2.6776555,,,,,,,,,,,6100984.5,1414625.5,1.2612874E7,2.0405106E7,1547350.5,5323149.5,
1210,499.20465593469277,2.4261343,,,,,,,,,,,5115130.0,1.6571171E7,2.7594844E7,1.5919914E7,3187050.0,3.0946232E7,
1337,499.20470824722173,2.4655123,,,,,,,,,,,1.0963676E7,4482197.0,9918292.0,5.333925E7,4068760.0,1.1913081E7,
2455,499.2565082609405,4.0760126,,,,31,,,,,,,261977.5,315601.5,706470.56,1059675.2,302579.62,947389.1,
3487,499.27320951807854,8.436345,,,,,,,,,,,261460.83,96591.84,92623.414,110988.12,212102.62,449005.12,
1204,500.2360438459138,2.388943,,,,,,,,,,,190276.75,204378.47,573859.6,1331984.9,362799.47,415495.8,
3752,501.17656959477864,11.057191,,,,,,,,,,,624881.94,1714320.1,239123.06,252115.39,2151044.0,79607.86,
3741,501.17657727430645,10.820975,,,,,,,,,,,794590.1,7091658.0,255035.7,167599.45,380992.62,217836.4,
2203,501.19940152395003,3.5035286,,,,,,,,,,,1535937.9,2298550.2,7287531.0,7682242.5,4016473.2,5714253.5,
2024,501.19942760599844,3.2403677,,,,,,,,,,,283780.72,615324.7,1542663.6,1441649.8,914080.06,1261399.5,
1042,502.2320342407081,2.1980896,,,,43,,,,,,,14765.273,14435.33,601275.44,580749.9,49235.59,417916.2,
2041,503.28737263964376,3.2723792,,,,,,,,,,,1053551.9,1007854.6,0,0,860783.44,0,
2211,503.28761219208843,3.5010026,,,,167,,,,,,,98365.66,97407.73,10357.513,0,91943.25,3334.8552,
1664,505.19427595276056,2.8386023,,,,,,,,,,,170918.44,160090.23,1395369.6,1123880.8,390213.28,1298859.0,
1323,506.2367778276678,2.4842155,,,,81,,,,,,,1.842149E7,2.4782136E7,3.2157186E7,2.9082046E7,3.034405E7,2.8847656E7,
2549,507.281932921633,4.500192,,,,9,,,,,,,347827.1,391496.03,632476.7,696961.9,505779.0,601690.8,
2458,508.2775556735099,4.0858784,,,,31,,,,,,,235209.12,273635.6,112909.234,73853.04,255129.17,116820.56,
2219,508.27760198259693,3.51742,,,,,,,,,,,250974.58,265336.12,1022110.6,1269785.1,245337.72,1138217.1,
3347,508.36397231107213,8.134708,,,,10,,,,,,,1292175.4,818660.25,1146672.4,2166141.0,708953.94,1494618.0,
3131,508.41164263500167,7.6442866,,,,1,,,,,,,892625.6,614392.7,164897.05,184166.6,822870.94,253258.3,
2381,509.26148799570956,3.8717642,,,,77,,,,,,,984968.9,1197983.0,1236778.6,1197963.0,1254534.2,1240073.9,
2324,509.26156741840214,3.7771475,,,,5,,,,,,,185167.89,226796.03,484361.4,686694.8,262310.66,495585.75,
3583,509.4573728383146,9.143778,,,,,,,,,,,763170.5,456854.88,1141464.6,1053087.5,653165.06,2428939.0,
3629,509.45739783661793,9.617208,,,,,,,,,,,41873.97,3955.7886,24466.129,0,14419.978,146495.81,
3656,509.4574276786241,9.904851,,,,,,,,,,,299274.56,332902.38,196996.23,172107.0,236110.69,757363.6,
2288,510.293263132351,3.687896,,,,,,,,,,,645163.7,798834.4,798086.75,1231607.4,799888.0,1012346.56,
2609,511.2767945220856,4.763277,,,,,,,,,,,161154.3,244230.89,257282.73,102481.805,396279.5,245076.0,
2535,512.2722842294592,4.4717445,,,,,,,,,,,0,0,80388.15,168376.95,0,88737.08,
1810,512.2723078646344,2.9946995,,,,,,,,,,,287820.72,356270.7,332401.88,293877.94,391420.4,260593.27,
2418,512.27232740185,3.9477503,,,,,,,,,,,48149.36,66680.76,0,0,125229.13,0,
2234,512.2723792353023,3.5390415,,,,,,,,,,,239218.4,356103.06,121740.87,36025.824,565590.9,29224.908,
1899,512.2725361793711,3.1044922,,,,25,,,,,,,2318779.2,2583090.0,3475753.8,3912584.8,2725619.5,3311430.8,
2475,513.2723289720882,4.16624,,,,,,,,,,,195333.52,242952.73,194292.38,125926.734,240945.28,208159.97,
1268,514.1971957946511,2.4451845,,,,,,,,,,,429386.9,428042.9,378444.0,334473.2,399741.88,340338.2,
2004,515.3088839201126,3.22353,,,,,,,,,,,0,0,169493.8,602984.1,0,223527.92,
2228,517.2307377494157,3.5422904,,,,,,,,,,,94009.95,106477.63,366867.03,602280.6,123547.195,391432.16,
1909,519.1919471915443,3.1175826,,,,,,,,,,,239252.6,264284.22,1352857.0,2237922.2,188174.44,1815764.6,
1704,519.2458666438672,2.8872125,,,,69,,,,,,,357545.84,481940.7,625901.9,346322.38,620304.44,513419.56,
1061,521.1379809571921,2.2679012,,,,,,,,,,,159135.9,303703.3,1262643.1,722413.5,322131.94,631912.75,
1988,521.2409457522862,3.2011378,,,,184,,,,,,,0,0,1280199.4,521874.7,0,1347564.5,
2620,521.297631037749,4.8400636,,,,,,,,,,,277444.22,339814.25,234958.8,169190.73,448026.6,234127.4,
1758,522.2935257181465,2.9534035,,,,,,,,,,,1076992.4,983080.56,17477.438,3981.0576,603570.2,40132.24,
2029,522.329544773517,3.2442741,,,,,,,,,,,1859746.8,1899172.6,301880.03,124551.58,1526936.5,363883.03,
1496,523.2159907102022,2.6162207,,,,,,,,,,,223070.94,338280.6,1478369.9,1234541.5,604700.1,1292167.2,
1625,523.2520421200821,2.7881749,,,,,,,,,,,8812942.0,1.0882498E7,1.6048315E7,1.6846344E7,1.275398E7,1.5053728E7,
3654,523.4731609324934,9.844064,,,,,,,,,,,459674.94,197781.02,267067.06,204734.55,289537.4,728620.0,
2323,524.3089338818605,3.7754734,,,,,,,,,,,331526.7,471138.97,254240.9,160184.36,533899.1,285289.8,
1045,525.2313274569707,2.1896544,,,,43,,,,,,,446637.4,488609.94,1281711.0,1479624.1,695828.4,1084509.2,
1009,526.2153888370384,2.1395082,,,,205,,,,,,,155157.66,687826.06,273937.84,728824.25,0,384328.47,
1402,526.2155937012499,2.556262,,,,162,,,,,,,664827.9,784921.94,2677489.2,2853254.2,1126777.1,2146524.5,
1327,526.2879042154722,2.4818523,,,,,,,,,,,250051.05,530336.1,321880.53,218700.08,511211.88,295446.3,
2803,527.2425098892759,5.7548556,,,,158,,,,,,,77596.86,117859.62,55274.895,52990.33,53157.21,68796.125,
1442,527.2470058809931,2.5974927,,,,6,,,,,,,1700017.9,2258765.0,4484469.0,4628549.5,3216957.0,4034269.0,
2493,527.251169708748,4.2431335,,,,,,,,,,,813958.75,786193.25,872734.6,2131479.2,485970.7,1599918.4,
2403,527.2512526642928,3.9293883,,,,109,,,,,,,455958.25,524053.9,324878.1,265995.25,340314.9,498381.56,
2185,528.283043887266,3.4527805,,,,119,,,,,,,2860194.5,2688911.0,2064789.9,1968250.9,2197169.0,2104981.0,
2036,528.2844707888447,3.2342274,,,,,,,,,,,98475.1,87060.13,519030.0,192796.16,32079.56,669416.3,
3577,529.2856278433857,9.09698,,,,,,,,,,,52571.06,39501.06,42623.95,59834.58,85658.14,49951.508,
2342,531.1947888861482,3.8143275,,,,185,,,,,,,390949.5,503834.44,408307.9,23255.74,663083.94,167652.2,
1371,532.2444944014718,2.5207903,,,,81,,,,,,,869258.2,1060247.2,479333.5,258864.06,1088720.5,361158.5,
2318,536.3090439716087,3.7675304,,,,,,,,,,,364835.75,449456.4,492393.75,496079.44,432928.72,550076.5,
2942,537.3280528652159,6.6102886,,,,,,,,,,,0,0,36907.24,664881.1,0,191125.47,
1888,538.3247910992776,3.0781956,,,,,,,,,,,637358.2,725322.75,141710.66,142697.02,548486.1,403646.25,
2603,539.3241296745384,4.729399,,,,143,,,,,,,378525.28,427794.2,431767.38,185976.75,353517.16,720156.7,
2125,540.267807113345,3.3709624,,,,37,,,,,,,230731.95,353904.4,921924.8,807313.06,469574.12,777643.9,
2645,540.3038572515735,4.9304013,,,,,,,,,,,6944.087,53425.09,447092.72,726710.0,78515.945,536800.25,
1710,542.2285130637619,2.8913772,,,,69,,,,,,,677066.06,681420.06,585193.6,572820.56,562905.5,653640.56,
1732,542.2472474920395,2.9230344,,,,89,,,,,,,725407.06,1046770.7,2829229.0,2733892.2,1720008.2,2441280.8,
2434,542.2621824029535,3.9951952,,,,,,,,,,,622812.7,734063.2,615418.8,484940.12,757823.1,645969.0,
2367,543.2462162631379,3.8483703,,,,,,,,,,,422427.44,547682.25,842188.1,897240.75,651551.75,870778.25,
2304,543.2466949048284,3.727766,,,,83,,,,,,,427629.56,488333.28,178092.94,73312.81,493223.78,177828.72,
1193,543.2783687164725,2.3649168,,,,170,,,,,,,1089562.8,1282246.0,1922951.6,1471625.5,1645152.6,1451256.1,
1289,544.2622369231858,2.4763296,,,,,,,,,,,226724.67,273671.1,754199.1,798529.1,393006.97,433602.22,
1658,544.278261036725,2.8315153,,,,,,,,,,,392148.8,398464.47,0,0,271106.22,0,
3164,544.421826206926,7.6651645,,,,1,,,,,,,175762.06,90643.52,284136.22,340977.44,129004.164,624453.0,
1147,550.215585580917,2.3224647,,,,,,,,,,,777079.3,946964.56,3323375.2,3877534.2,1617422.6,2392903.0,
2454,550.2883533475859,4.071575,,,,31,,,,,,,420115.6,540934.6,935522.0,766017.6,573566.75,1087247.5,
2388,550.288441986806,3.911462,,,,213,,,,,,,54241.07,37842.42,233884.27,255191.31,28941.625,296070.0,
2611,550.3610734691781,4.7686973,,,,,,,,,,,189895.75,232105.62,290031.12,125916.01,202349.45,453232.06,
2326,550.3611424439124,3.7899857,,,,,,,,,,,187996.33,185130.78,818233.3,384843.4,176383.8,870731.94,
1813,551.2148772070364,2.9952717,,,,89,,,,,,,155553.27,189664.27,672291.56,797750.5,245877.45,533557.4,
2322,551.218298768144,3.7744625,,,,,,,,,,,0,0,131679.52,63274.367,0,175921.33,
1876,551.2837982996862,3.0652733,,,,,,,,,,,8151905.5,8987041.0,9234655.0,9461175.0,9044257.0,9170139.0,
1858,551.3190097926562,3.0436575,,,,13,,,,,,,713831.0,827654.94,225520.44,95611.86,618786.7,291633.72,
1628,551.3198497438192,2.793256,,,,90,,,,,,,2032784.8,2123438.2,6470425.5,5387668.5,1653260.6,7324471.0,
2013,551.3200257723702,3.2261217,,,,99,,,,,,,1749821.9,1817654.5,1098506.8,819899.4,1561007.1,1106473.8,
2167,552.3041366634089,3.4247048,,,,,,,,,,,633027.25,654988.5,740801.1,919479.7,651795.2,364081.22,
3578,552.4635412713886,9.083364,,,,,,,,,,,757541.1,414674.78,446701.53,448043.94,589799.7,992976.0,
1551,553.2304319342547,2.7141035,,,,,,,,,,,213871.38,312421.56,0,0,403769.47,0,
1595,554.2833755311959,2.75422,,,,27,,,,,,,705006.44,981089.6,1712091.1,1879595.4,1197903.5,1405112.5,
1654,554.3195031475276,2.8279388,,,,,,,,,,,211380.62,299398.3,271053.72,192229.88,361355.34,225356.8,
3298,554.4788727927875,7.9395313,,,,,,,,,,,110295.75,38616.977,632846.5,1313591.5,58722.79,1861697.4,
2638,555.2823417908908,4.9060545,,,,,,,,,,,403371.2,498329.78,1848521.2,2054778.1,614210.2,2086469.6,
2964,555.2843912772898,6.688573,,,,,,,,,,,508918.9,207105.89,0,0,0,0,
2947,555.2844105814008,6.5955677,,,,,,,,,,,336415.84,285289.97,0,0,0,0,
1104,556.2617806394028,2.2824502,,,,75,,,,,,,348248.3,255429.83,1759694.5,2468772.8,797189.7,1400380.8,
2409,556.2778022968932,3.9342508,,,,109,,,,,,,590444.9,708294.6,1436674.9,1710333.2,686660.06,1671775.6,
2099,556.3145134426429,3.3284428,,,,94,,,,,,,2273429.5,2304167.8,1855873.2,1153150.4,1799835.0,2180243.0,
3582,556.4946710730254,9.130993,,,,,,,,,,,770145.06,620103.7,460906.88,418652.53,681508.5,999098.8,
1478,558.241880021811,2.6171145,,,,,,,,,,,256846.95,386385.56,2354998.2,3096070.8,594793.5,1512888.1,
1633,558.2573543033477,2.8233225,,,,191,,,,,,,182176.84,209410.94,2524549.5,2020828.1,200173.56,2289329.2,
1473,558.2781671613925,2.6149895,,,,,,,,,,,1910119.1,2705002.8,4232485.0,3324166.2,3885305.5,3401223.8,
2655,559.276942825075,4.9732523,,,,,,,,,,,34561.145,50809.734,36061.934,32726.727,68840.03,36236.035,
3514,559.4005215533213,8.527313,,,,,,,,,,,91648.81,65164.03,255016.33,249176.77,83116.516,703126.8,
1255,560.2581018276071,2.4365604,,,,112,,,,,,,938060.25,1350067.8,3709216.5,3127923.2,1838941.1,2466273.2,
1836,560.276039586038,3.0243065,,,,2,,,,,,,1314305.8,1449837.9,321446.66,0,1299394.4,122010.62,
3680,561.4192405245706,10.124643,,,,,,,,,,,854591.6,729815.44,7970838.0,3016031.0,1930794.6,0,
3663,561.41944164001,10.0494585,,,,,,,,,,,844259.5,587290.9,2336150.8,1.2196398E7,9685973.0,0,
3679,563.3354539868423,10.195545,,,,,,,,,,,216475.1,371834.34,1536879.5,738177.3,337420.16,144060.22,
3400,563.3354824538919,8.138847,,,,10,,,,,,,420495.78,694237.5,523613.88,1418881.0,541557.0,106131.56,
3650,563.3356699937328,9.856504,,,,,,,,,,,198168.94,194163.64,480740.62,285183.62,189429.97,0,
3603,563.3358279917961,9.260385,,,,183,,,,,,,138809.19,81757.78,387693.34,216227.34,144929.72,0,
2097,566.282984280132,3.3211803,,,,,,,,,,,165534.12,209002.6,2.3746396E7,2.7770388E7,264276.56,2.2084946E7,
3593,566.479138509917,9.244544,,,,,,,,,,,4034626.8,1995338.1,2383907.8,2441430.0,3260731.0,5114356.0,
2098,567.2860557419523,3.3262742,,,,,,,,,,,18369.86,39121.133,7112453.0,8252914.0,20089.664,6536025.5,
2140,568.2627907255395,3.3886547,,,,37,,,,,,,137489.05,160018.14,4971643.0,5647979.5,160084.53,5639570.0,
1682,568.2987401423821,2.8608515,,,,58,,,,,,,2186798.5,2762821.0,4204683.0,4878398.5,3111756.2,3602816.0,
1124,569.257747140929,2.344694,,,,,,,,,,,643298.2,690087.3,588658.75,1054799.8,1793353.9,1308229.9,
1396,569.2577927985135,2.5437064,,,,,,,,,,,2500457.2,3251596.5,5496941.0,5608262.5,2193052.2,5215409.5,
1423,569.2939974132115,2.5965688,,,,,,,,,,,164999.73,222944.38,3867858.0,3734781.8,307902.06,3021666.0,
1608,569.2950171664934,2.7388268,,,,,,,,,,,5542.4404,5069.741,678435.25,503687.34,6761.2163,571565.5,
2602,570.2933466739925,4.728402,,,,,,,,,,,0,0,3328.1973,89735.27,3321.2166,10460.837,
2429,570.2935328790352,3.9783304,,,,,,,,,,,629368.1,737822.3,835098.44,510039.78,800360.06,846328.44,
2253,570.3308344334229,3.607692,,,,,,,,,,,0,0,833153.75,346300.6,0,931117.1,
3610,570.51050634773,9.385949,,,,122,,,,,,,1476834.8,1123069.2,1168788.1,1079434.8,1256643.1,2147391.2,
2819,571.1653949902062,5.8724823,,,,,,,,,,,643217.2,1257212.0,1332514.6,229595.1,275166.97,204760.6,
2852,571.1655878503019,5.9902883,,,,,,,,,,,5279.788,0,20039.535,0,0,1268846.9,
2372,571.2885736640259,3.8598328,,,,77,,,,,,,341044.97,371689.4,299574.53,325755.7,336639.7,327407.44,
2949,571.2889536943994,6.610635,,,,,,,,,,,0,0,0,8937.717,0,293536.03,
3651,571.450061017771,9.839581,,,,,,,,,,,763788.0,430112.84,465738.4,514943.38,636839.06,1145309.4,
3330,572.4533487314483,8.127399,,,,,,,,,,,266994.75,68408.21,146120.84,218519.55,153802.55,531818.9,
3652,572.4537027723917,9.839555,,,,,,,,,,,257280.97,140138.38,150570.97,170313.08,214642.67,390703.03,
1364,573.2688194688163,2.5485866,,,,88,,,,,,,360456.16,274576.06,1630186.5,1044986.4,607494.8,1642507.0,
1924,574.3359015677045,3.1157045,,,,,,,,,,,3176010.0,3717736.2,293771.6,67322.47,2507816.2,192340.84,
3677,574.4509807492487,10.205322,,,,,,,,,,,0,319624.47,294629.06,441964.7,2275172.8,0,
3644,574.4974193818812,9.738926,,,,,,,,,,,461235.34,207783.92,191167.72,264707.06,323836.2,1329641.5,
3627,574.4974965494627,9.627206,,,,,,,,,,,194794.06,46017.336,0,0,30803.908,190824.08,
1404,576.2709256967386,2.5602334,,,,88,,,,,,,5193827.5,5960011.5,3282525.8,2074118.2,5444305.0,3166386.5,
3580,576.4765787636469,9.107403,,,,,,,,,,,173499.73,59572.75,38604.547,36333.355,75891.74,477174.53,
3567,576.4766032721635,8.912835,,,,,,,,,,,377955.6,133151.03,89835.56,33968.707,195595.1,622389.7,
3355,577.3203594078389,8.135928,,,,,,,,,,,0,0,0,0,0,552181.56,
2271,579.3149939348854,3.6517384,,,,3,,,,,,,64989.88,60824.68,126091.86,264356.03,71775.47,174945.28,
2187,579.3150599249997,3.4535923,,,,119,,,,,,,71803.984,75691.3,465135.56,672935.94,61058.88,612080.4,
3186,579.3299598012204,7.6818852,,,,1,,,,,,,380888.75,593291.4,400370.94,518186.12,113863.28,4106.8223,
3666,579.3304963645547,10.046155,,,,,,,,,,,594953.75,627919.2,4627980.5,1039864.0,699665.7,88134.44,
3649,579.3305256041839,9.871406,,,,,,,,,,,515033.1,1644043.6,1458303.6,915623.7,554543.94,113156.734,
3596,579.3306637272136,9.263062,,,,,,,,,,,429992.94,263500.84,3388811.8,5096126.0,491389.25,29026.438,
1990,579.3513593979943,3.2099373,,,,,,,,,,,1298424.4,1763967.9,90756.22,11342.326,1556070.9,50586.55,
2107,579.3515547857,3.3327997,,,,94,,,,,,,397933.88,501434.25,105165.85,67637.0,414376.75,134253.56,
3295,580.234765652842,7.8959513,,,,,,,,,,,448576.47,1621473.9,376203.75,44059.062,606951.94,0,
3704,580.2348896813662,10.255057,,,,,,,,,,,31852.158,103500.05,10440.375,0,0,0,
1088,580.3101210366841,2.2575347,,,,178,,,,,,,1906345.4,2463610.8,5364123.0,5458594.5,3446887.2,4854360.5,
3623,580.4948442341409,9.51132,,,,,,,,,,,909076.8,439295.6,547931.75,610762.56,623613.7,1211277.4,
2302,582.2784064260641,3.7197688,,,,83,,,,,,,369890.7,564147.25,287148.6,230460.28,916665.75,259479.12,
2325,582.3145580942979,3.7772503,,,,5,,,,,,,886080.94,1153335.4,915795.75,526315.6,1522551.9,708699.2,
3568,582.4740583597762,8.952647,,,,,,,,,,,939409.56,415191.4,485928.78,533917.0,659846.94,1275000.6,
1557,583.3097662881174,2.7078178,,,,76,,,,,,,971039.7,1226920.9,646666.56,373453.06,1589396.8,491838.44,
2445,584.293029827726,4.032538,,,,,,,,,,,56628.94,84503.25,227570.62,226882.1,158266.95,176776.28,
