row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp10_3_Run210.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML Peak area,NEG_TJGIp10_2_Run133.mzML Peak area,NEG_TJGIp10_1_Run23.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML Peak area,Unnamed: 19
1839,424.105673545052,7.4537034,,,,,,,,,,,260931.55,164561.94,225524.72,251009.25,359634.12,315004.3,
1829,425.0988900252885,7.4545193,,,,,,,,,,,280167.62,186738.55,215058.5,257126.81,366838.62,314077.12,
2808,425.196918229521,11.124858999999999,,,,,,,,,,,208428.97,198326.81,111755.24,173520.89,335066.22,231415.69,
2800,425.1969189356762,10.980347,,,,,,,,,,,171796.66,183920.44,136575.55,110209.195,707579.3,349331.75,
2782,425.1969421600586,10.825776,,,,111.0,,,,,,,585360.25,1539001.4,154137.64,644224.1,184643.89,76204.46,
953,425.1969452971985,5.3711839999999995,,,,124.0,,,,,,,50365384.0,52090040.0,46060972.0,41261764.0,26105534.0,26520088.0,
2789,425.19696936872003,10.888306,,,,,,,,,,,911322.8,104631.72,1619701.2,1360560.5,340508.6,390985.16,
2810,425.1969923075083,11.268364,,,,,,,,,,,194879.52,69845.21,67249.44,170762.34,182764.36,84726.56,
2018,425.25742915703387,7.6841235,,,,5.0,,,,,,,221219.62,1128546.8,679564.0,1376195.9,0.0,0.0,
2459,425.25757218640456,8.354888,,,,,,,,,,,0.0,0.0,0.0,0.0,30163.611,939661.8,
2147,425.2575792521753,7.778430999999999,,,,,,,,,,,236121.89,229223.55,461081.25,56288.418,0.0,0.0,
2433,425.2575900079485,8.317963,,,,,,,,,,,0.0,0.0,0.0,0.0,1185381.4,438632.5,
2208,425.30598916485,7.942498700000001,,,,,,,,,,,530716.75,307055.06,408683.88,365968.7,566611.44,763151.44,
89,426.18982065897086,2.875489,,,,,,,,,,,221246.17,214696.7,217184.0,329955.2,334390.5,120845.28,
93,426.1898890272177,2.9684082999999997,,,,81.0,,,,,,,1359046.5,1351070.6,1445008.5,2052381.2,2056973.1,823611.0,
954,426.20023633645485,5.3711839999999995,,,,124.0,,,,,,,13947417.0,14443494.0,12827620.0,11457989.0,7245000.5,7374411.0,
608,426.9675910419717,4.924011,,,,97.0,,,,,,,21882690.0,20397522.0,19219736.0,21634658.0,0.0,0.0,
846,426.9677954470231,5.218351,,,,,,,,,,,0.0,0.0,0.0,0.0,3155999.5,18528060.0,
769,426.9679797746573,5.117026,,,,,,,,,,,19031.74,7559.1196,0.0,3391.139,14277537.0,5208006.5,
931,427.2125514080473,5.3562083,,,,124.0,,,,,,,11425621.0,10112478.0,7774124.5,8849455.0,9384592.0,6820699.0,
2243,427.2154398400177,8.087782,,,,,,,,,,,47944.9,17927.105,67815.75,39841.87,197885.8,211122.64,
1632,427.2154764897734,7.141781,,,,62.0,,,,,,,138463.72,107806.484,150909.45,133399.22,178756.1,253583.02,
1949,427.28493586167207,7.6722474,,,,5.0,,,,,,,500082.1,315309.56,421882.6,389619.56,821057.75,632406.1,
1567,427.285219027948,6.9716353,,,,54.0,,,,,,,70718.766,65475.03,71296.9,63237.66,124152.45,83740.07,
2551,427.3788611558877,8.799355,,,,,,,,,,,2471909.0,997422.5,1795070.9,1188289.4,932289.75,1900591.2,
617,427.97089095268683,4.925366400000001,,,,,,,,,,,1890370.2,1787151.9,1663660.8,1868709.4,0.0,0.0,
831,427.9710449856372,5.213614499999999,,,,,,,,,,,0.0,0.0,0.0,0.0,256202.12,1612318.1,
932,428.21588369530787,5.357001,,,,124.0,,,,,,,3245299.5,2795384.8,2219482.2,2480059.0,2662059.0,1937973.0,
539,429.1915951397432,4.8723735999999995,,,,,,,,,,,455047.38,495246.78,451818.66,216627.61,554220.56,725450.25,
694,429.19159666470284,5.0423055,,,,126.0,,,,,,,1793566.5,1857517.8,1832221.4,1624146.6,1238924.9,1157052.2,
454,429.1917051664217,4.6822057,,,,,,,,,,,1491202.9,1661101.0,1391730.2,1499686.6,1498730.9,1345857.2,
1750,429.19466866884386,7.3970637,,,,152.0,,,,,,,172716.9,202058.98,184339.58,226053.05,217985.48,520224.4,
958,429.22799081231364,5.373611,,,,124.0,,,,,,,4941806.0,3469345.2,2616572.2,4253085.0,3840066.5,1525857.0,
861,429.2284243176154,5.2644434,,,,84.0,,,,,,,1210795.5,1264173.0,1095246.0,952345.8,995275.6,1153349.5,
1086,429.2287333697748,5.6359887,,,,,,,,,,,113619.625,95516.5,74848.67,78273.01,81149.88,115074.414,
1172,429.2643708285476,5.9209085,,,,34.0,,,,,,,2584377.8,2495778.2,1602012.6,2652879.2,991793.9,908600.3,
1253,429.2644041218298,6.078380999999999,,,,66.0,,,,,,,184264.88,231115.45,170340.88,172536.36,158969.25,347456.0,
1083,429.2644153741494,5.6160474,,,,37.0,,,,,,,1651718.4,1641601.9,1016532.0,1642971.1,479212.47,451033.7,
1289,429.2644161047761,6.129761,,,,,,,,,,,171283.8,184038.38,101001.695,166489.92,102123.38,261863.47,
1740,429.26467865428975,7.3888717,,,,,,,,,,,217739.28,214432.3,208313.9,216453.56,263815.22,217958.58,
1855,429.3007439122494,7.506723,,,,,,,,,,,189481.17,148721.66,217464.3,189341.53,248584.56,288180.06,
2651,429.3008183908647,9.920698,,,,,,,,,,,0.0,0.0,0.0,0.0,52029.887,56962.703,
1687,429.3008457911556,7.264940299999999,,,,61.0,,,,,,,1062050.5,991361.9,1068436.1,933882.6,1139754.1,1203615.2,
1581,429.3009451386149,6.993642299999999,,,,,,,,,,,296551.28,291646.66,278690.28,241281.23,311130.66,294272.2,
482,431.20713080486564,4.718884,,,,,,,,,,,615230.0,556808.6,654428.2,17249.096,550225.8,575885.4,
2776,431.20721122369764,10.798961,,,,,,,,,,,4441.9023,3937.3520000000003,39867.906,15023.261,0.0,0.0,
613,431.2072198893477,4.937367,,,,17.0,,,,,,,804971.8,914514.2,3215802.2,607108.1,737142.5,1584062.5,
802,431.20730854790855,5.2884407,,,,,,,,,,,693536.75,384567.84,355472.38,1455807.5,639177.75,2377650.5,
666,431.2073304970589,4.9992410000000005,,,,79.0,,,,,,,4141447.0,4176792.2,4688323.0,4417277.5,4559292.5,5734945.0,
908,431.20733511264274,5.330013,,,,124.0,,,,,,,1905971.1,1240130.2,1505689.1,1786731.5,1219425.6,3097455.0,
233,431.20736884023535,4.1563745,,,,103.0,,,,,,,160263.33,154600.06,162591.52,180064.05,223643.61,187332.36,
197,431.20751042803437,4.034467,,,,,,,,,,,212100.12,197484.31,205440.89,180547.31,264580.8,223404.12,
405,431.2284251785779,4.5944114,,,,146.0,,,,,,,1551706.5,1172410.0,1050976.1,1471778.2,1874955.0,1082504.9,
900,431.24362753276864,5.313162,,,,124.0,,,,,,,1442587.1,1086970.2,783668.94,1420427.1,1455686.2,694813.06,
2229,431.27993992971915,8.021376,,,,,,,,,,,103935.8,144572.7,122686.3,124809.4,0.0,0.0,
2424,431.2799609794785,8.243672,,,,,,,,,,,0.0,0.0,0.0,0.0,398537.72,76360.52,
1731,431.280145737556,7.3521686,,,,30.0,,,,,,,1202094.2,1209115.5,1135183.2,1359563.0,1776648.5,1115343.9,
909,432.2106639902334,5.330906400000001,,,,,,,,,,,313769.62,411271.88,310513.28,271892.22,303772.25,572047.06,
897,432.24696611676353,5.3106313,,,,,,,,,,,394730.9,298896.88,208436.19,379158.16,404078.78,119721.54,
1745,432.2834987522521,7.3504047,,,,,,,,,,,304677.66,301744.0,298385.75,306812.34,457391.38,287379.25,
594,433.105351116601,4.894267,,,,,,,,,,,212471.78,316458.62,376966.47,268132.47,1226398.0,1208816.0,
537,433.22224740066383,4.761122,,,,,,,,,,,48483.46,38361.74,86207.16,50364.04,169478.58,299412.38,
472,433.2225103748088,4.7067785,,,,,,,,,,,274821.47,294265.12,268291.34,286471.22,260075.52,386562.56,
624,433.22330509501006,4.936648,,,,19.0,,,,,,,374012.47,368920.44,371811.25,388106.6,414989.25,521530.4,
2009,433.23572193056,7.6832910000000005,,,,5.0,,,,,,,507345.72,393930.88,408831.25,1140287.6,9466142.0,63396.023,
2754,433.2357483292777,10.38371,,,,,,,,,,,33717.695,0.0,3329.1191,157670.25,1688526.6,2807789.0,
1827,433.2359018518508,7.435533,,,,,,,,,,,376449.22,283510.4,141766.16,642510.06,12428174.0,38031.234,
1488,433.23596776475733,6.7127360000000005,,,,114.0,,,,,,,17657988.0,12585060.0,10584434.0,24724684.0,184005.4,173190.78,
1673,433.2360504551957,7.155690700000001,,,,,,,,,,,125344.08,138795.06,383048.88,822133.94,3532398.8,37264.734,
557,433.2590693896304,4.846149,,,,80.0,,,,,,,1030400.3,816215.3,540081.1,1291379.6,756726.1,478843.2,
1122,433.25921051573005,5.765571,,,,,,,,,,,123697.33,91572.695,84315.77,76486.66,167037.52,125955.65,
1361,433.2594434126154,6.3799033,,,,,,,,,,,110891.28,72025.56,56902.05,108277.45,140348.69,67977.1,
2056,433.29541506683313,7.7014985000000005,,,,,,,,,,,1421670.6,1622321.0,1167983.6,1595986.8,158596.08,256390.81,
2206,433.295549887693,7.933145,,,,,,,,,,,0.0,0.0,0.0,0.0,522158.16,506033.34,
1398,433.2956603075626,6.507875,,,,132.0,,,,,,,115103.56,154659.36,144865.53,127305.75,178527.55,132815.78,
1660,433.2957261078429,7.1673393,,,,62.0,,,,,,,274129.97,259751.48,233850.72,262443.66,261175.7,141347.28,
1355,433.29575713399083,6.3609279999999995,,,,52.0,,,,,,,56160.375,53493.777,54915.043,65074.254,60697.203,68636.96,
2092,433.3319417833639,7.7986336,,,,45.0,,,,,,,545060.56,368389.4,495902.7,316268.53,1269592.2,1391823.2,
1737,433.3321815874745,7.377238,,,,,,,,,,,94137.67,60875.152,70354.76,64100.64,103852.37,221901.92,
2093,434.33541867565873,7.8011740000000005,,,,,,,,,,,148815.64,101886.67,135921.12,84519.61,353957.12,392648.62,
683,435.2383873335598,5.019503599999999,,,,,,,,,,,315130.22,264503.6,268314.22,248216.22,333216.94,580173.94,
1728,435.25166826372924,7.3600645,,,,,,,,,,,4666298.5,3360153.2,2602601.5,6558173.5,0.0,3084.5361,
1983,435.2521075846166,7.682483,,,,5.0,,,,,,,437608.7,332661.16,531628.25,1159253.0,5036.2065,197125.47,
2748,435.25233104270563,10.373717999999998,,,,,,,,,,,0.0,0.0,0.0,0.0,2848596.5,111665.9,
1135,435.27502876547135,5.801557,,,,,,,,,,,482831.25,363914.06,357593.7,368307.3,575950.4,298729.47,
1109,435.2751626283123,5.743707,,,,,,,,,,,82969.016,277079.47,266845.4,58503.0,84787.66,45395.316,
2464,435.2786041929415,8.419492,,,,,,,,,,,43469.867,85318.66,120531.695,72130.0,0.0,0.0,
478,438.1549710191687,4.715018700000001,,,,,,,,,,,78439.734,58700.16,26117.287,67583.65,52207.92,335516.0,
49,439.0866170845909,0.41125575,,,,,,,,,,,384481.66,293566.22,159029.67,107537.08,764941.8,356485.78,
449,439.1376667399364,4.673902,,,,18.0,6.0,[M+Na]+,,2.0,449;471,416.1482,2474669.8,2572094.8,2423471.2,2257382.5,1897365.8,1698149.2,
680,439.17604290771436,5.010862,,,,26.0,,,,,,,1357725.0,1377263.8,1156865.4,1128961.2,1155949.9,1199278.0,
495,439.17612828555804,4.740067,,,,16.0,,,,,,,4961760.5,5291385.0,4695512.0,5181565.5,5357441.5,4491749.0,
877,439.1765854879743,5.275247,,,,84.0,,,,,,,564159.1,566606.25,496218.56,409715.34,414454.53,434813.72,
2535,439.37902679385564,8.713741,,,,,,,,,,,1110363.6,542689.56,1192412.1,619218.3,747072.56,233985.89,
491,440.17890633904113,4.740089,,,,,,,,,,,1089479.2,1396282.8,1146170.1,1395559.0,1014818.8,396827.44,
674,440.1795745951546,5.010033,,,,26.0,,,,,,,336355.94,306248.9,247692.6,275460.12,293957.28,290717.84,
225,441.19167862096674,4.145387,,,,103.0,,,,,,,3885627.0,4405025.5,4344792.5,4288919.5,4160415.2,3374473.5,
696,441.191716459633,5.0437636,,,,46.0,,,,,,,20356414.0,20522606.0,18957018.0,18068456.0,19481302.0,20029122.0,
619,441.1917767719028,4.9293785,,,,19.0,,,,,,,12620149.0,12691442.0,11227775.0,10816695.0,11703527.0,11100520.0,
313,441.19179786374,4.445666,,,,4.0,,,,,,,12012658.0,11994800.0,10333028.0,9672284.0,9373299.0,9728928.0,
384,441.1918146551414,4.570996,,,,14.0,,,,,,,63938160.0,73290510.0,65168708.0,61198668.0,65505660.0,68400330.0,
257,441.1918421408527,4.2535906,,,,27.0,,,,,,,2107468.5,2298797.0,1911663.5,1816324.4,1760946.8,2030552.0,
780,441.1918685196226,5.158180000000001,,,,25.0,,,,,,,69648200.0,70737990.0,62300460.0,61600540.0,64996956.0,70585870.0,
1904,441.252364378298,7.6511207,,,,,,,,,,,0.0,0.0,0.0,0.0,3711882.0,0.0,
2195,441.25247917055765,7.8930679999999995,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2180091.5,
1865,441.30091358986783,7.536171400000001,,,,,,,,,,,538603.7,244181.69,499101.56,528435.4,611503.4,690052.4,
1629,441.3009176174393,7.138288,,,,62.0,,,,,,,506754.72,445082.38,467066.75,433960.38,554810.06,495226.3,
1427,441.30101231665657,6.5817122,,,,47.0,,,,,,,421360.94,307717.6,373411.9,437080.06,530740.9,446340.78,
706,442.19509715764394,5.045408,,,,,,,,,,,5710639.5,5993906.5,5424279.0,5658432.5,5634199.5,6410910.5,
773,442.19511355334333,5.158180000000001,,,,,,,,,,,19341382.0,18081412.0,15876657.0,17155764.0,16127142.0,17555880.0,
638,442.1953528637793,4.9574050000000005,,,,19.0,,,,,,,3541986.0,5798830.0,2999371.0,3047773.8,3210381.8,3074094.0,
511,442.1957656088748,4.7475853,,,,,,,,,,,268958.38,290661.56,414141.56,228165.25,407118.56,201393.88,
745,442.29202892288316,5.101216,,,,128.0,,,,,,,1348816.8,1479197.6,1174108.6,1764837.5,2528693.8,4618450.0,
530,442.29236062196463,4.805864,,,,,,,,,,,57643.335999999996,75015.67,42429.87,105657.93,130448.93,247534.36,
563,443.13471310707206,4.8510075,,,,24.0,,,,,,,13039563.0,13275825.0,12830668.0,11953152.0,10689977.0,9949711.0,
783,443.1973565981576,5.159771,,,,25.0,,,,,,,2869541.8,2918501.8,2580161.0,2577030.2,2732161.0,2915301.5,
534,443.2076889210661,4.817057,,,,24.0,,,,,,,2372222.5,1820545.9,1450454.6,2055031.1,2189231.0,1405029.1,
903,443.2080314560003,5.326081299999999,,,,124.0,,,,,,,818113.94,877410.56,712506.7,670239.3,735171.9,895503.44,
752,443.20823556471856,5.118268,,,,,,,,,,,151704.23,236663.58,246284.66,160315.83,207174.45,243701.33,
744,443.2954776741651,5.100185,,,,128.0,,,,,,,282984.72,330512.03,266959.97,388309.8,568899.4,1085608.9,
2204,443.31644748106436,7.9257617,,,,,,,,,,,224996.45,217631.86,244905.02,240268.28,312120.2,301715.97,
2048,443.31656192882065,7.695731599999999,,,,5.0,,,,,,,1046758.8,749517.0,1096703.4,977958.5,1504742.4,1078612.1,
2806,443.3165874296568,11.044288,,,,,,,,,,,93378.23,292445.38,97912.52,66712.18,183773.88,0.0,
1715,443.31660421492717,7.3254056,,,,30.0,,,,,,,10368897.0,9387747.0,10157758.0,11346873.0,11202333.0,12859424.0,
2785,443.3166138105583,10.895821,,,,,,,,,,,105898.91,97404.45,12072.83,377136.62,66939.66,0.0,
1491,443.3166726083557,6.753038,,,,,,,,,,,145249.23,125991.7,139234.53,168303.22,109957.52,144320.6,
1614,443.3172038189087,7.108255000000001,,,,,,,,,,,169411.06,146011.55,161705.55,144196.33,106981.03,182249.61,
778,444.19943487015945,5.15651,,,,25.0,,,,,,,318088.72,322798.2,264193.88,293068.9,306840.78,327274.3,
387,444.20028689244623,4.5718246,,,,14.0,,,,,,,390064.06,444448.38,392542.7,359750.3,398322.3,403702.62,
84,444.20033966165596,2.7285209999999998,,,,,,,,,,,24759.545,31348.61,32905.71,45689.35,52139.905999999995,10987.552,
535,444.2110097965237,4.8162208,,,,24.0,,,,,,,643959.1,481483.16,333520.56,538140.0,641812.9,302872.8,
722,445.22296203149534,5.0673304,,,,46.0,,,,,,,20199432.0,16172378.0,12709062.0,20922660.0,23428420.0,12853677.0,
986,445.22319012012133,5.4298015,,,,36.0,,,,,,,554438.1,495648.22,414099.34,227273.2,227958.86,190797.06,
610,445.2235248729573,4.924066000000001,,,,97.0,,,,,,,619299.5,549191.3,478874.88,570248.06,658549.4,517806.8,
1400,445.2959777295418,6.508532,,,,132.0,,,,,,,394844.22,210154.9,228743.78,347452.22,410202.9,180101.25,
1494,445.29604288267797,6.764667500000001,,,,91.0,,,,,,,1030265.5,1075774.8,977944.56,1105097.6,1138629.2,1164363.1,
1548,445.29616722800193,6.9478803,,,,74.0,,,,,,,252223.44,367332.7,370517.8,279748.1,181771.97,304878.62,
1593,445.29617630784514,7.017780999999999,,,,89.0,,,,,,,248006.12,242203.73,254463.89,243320.61,600689.94,260338.14,
724,446.2263216822194,5.068178,,,,,,,,,,,5255288.0,4517765.0,3291160.8,5547537.0,6266329.0,3397339.2,
524,447.20193505884873,4.7844553,,,,86.0,,,,,,,386703.28,361487.53,457144.47,577583.0,488618.25,799585.6,
347,447.2023583458189,4.4517217,,,,,,,,,,,285421.94,120600.16,340857.03,238390.92,954932.4,402263.47,
370,447.2023650677061,4.5320015,,,,,,,,,,,105200.195,71100.49,91654.805,91511.055,798540.9,2270437.2,
286,447.2025114063812,4.3803152999999995,,,,,,,,,,,788718.8,865688.9,848884.6,923210.8,267849.0,211834.58,
470,447.2025229474596,4.698008,,,,18.0,,,,,,,335498.03,386727.53,332272.16,326301.34,695713.0,458639.9,
726,447.22803609205283,5.0681294999999995,,,,46.0,,,,,,,856276.8,647262.06,500608.34,894687.7,1007535.94,509387.97,
633,447.2388012261765,4.9474279999999995,,,,19.0,,,,,,,4042211.8,3349791.2,2364601.0,3764820.5,4179992.0,2434439.8,
369,447.2746779974073,4.5597142999999996,,,,14.0,,,,,,,937612.6,943293.9,699359.06,1010365.56,242604.55,170484.77,
2508,447.27477674411904,8.511599,,,,,,,,,,,0.0,0.0,0.0,0.0,349430.88,318952.34,
814,447.2749936724003,5.2199697,,,,82.0,,,,,,,5818803.5,5886648.0,4359660.5,5916100.5,1429307.9,702602.6,
2098,447.31134372513526,7.8137,,,,,,,,,,,522679.44,599800.44,527360.5,503991.4,3432.684,0.0,
815,448.2784912266905,5.219161,,,,,,,,,,,1678325.2,1671507.8,1253816.8,1669712.8,388931.06,170345.84,
713,449.21740994515113,5.058771,,,,46.0,,,,,,,466511.3,472234.3,485740.88,519194.66,514440.78,939397.56,
890,449.21768794678064,5.2937417,,,,123.0,,,,,,,165317.12,127642.266,85828.53,158204.45,224560.16,67501.03,
239,449.2179471103997,4.1749644,,,,28.0,,,,,,,75314.8,78757.64,94454.164,75846.43,97030.305,181420.92,
522,449.21813075658736,4.7838,,,,2.0,,,,,,,5011234.0,4923119.0,4428826.0,6224148.5,7261158.5,11120883.0,
952,449.2312676035127,5.3676543,,,,,,,,,,,337291.06,197912.05,73738.71,1065998.5,0.0,0.0,
382,449.2538419020697,4.5727167,,,,14.0,,,,,,,542408.06,498903.0,432029.44,543700.9,494589.88,266327.3,
523,450.22171697796233,4.7837705999999995,,,,,,,,,,,1169535.1,1304484.5,1157515.1,1565722.1,1830437.6,2750372.0,
1917,451.1113129506337,7.656625999999999,,,,5.0,,,,,,,462275.5,301816.53,491629.34,364189.72,814658.56,990557.1,
417,451.23329939403084,4.639261,,,,,,,,,,,236231.9,223743.84,219868.36,258586.78,317282.16,648198.56,
645,451.23376874804427,4.969108599999999,,,,41.0,,,,,,,1347467.9,1240686.1,1117453.4,1192684.4,1500628.9,2305037.5,
278,451.2338591934147,4.3476099999999995,,,,3.0,,,,,,,83970.81,77084.914,79870.4,87283.28,107845.91,188229.03,
1255,452.2782533175905,6.081704599999999,,,,66.0,,,,,,,380634.9,323601.62,274976.72,307737.28,383121.12,143564.62,
1309,452.27828867842277,6.1992874,,,,,,,,,,,1549130.1,1363436.5,1070330.9,1287673.9,913599.9,446093.97,
6,452.92266507901604,0.32380673,,,,,,,,,,,63270.305,64207.0,80068.46,61400.37,147031.4,276602.2,
2732,452.9229962338599,10.298788,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,100146.73,
1641,453.1949668149329,7.152854400000001,,,,,,,,,,,165906.61,184187.11,167400.25,193250.84,174917.17,348278.97,
1899,453.25198216143167,7.646165400000001,,,,,,,,,,,232885.64,173757.8,249531.38,200370.84,347008.16,485256.03,
1179,454.328658528233,5.932352,,,,34.0,,,,,,,519898.78,547824.94,468948.28,610104.1,588034.94,695900.56,
1836,455.084898255482,7.456106,,,,11.0,,,,,,,503486.56,451915.62,512171.6,723864.9,1441716.1,1427793.4,
779,455.1709896242869,5.156523,,,,25.0,,,,,,,48755330.0,46499456.0,41977840.0,38213790.0,35839570.0,40153108.0,
520,455.17108486754796,4.778251999999999,,,,2.0,,,,,,,94677140.0,93833600.0,83134264.0,82234170.0,81674776.0,76721330.0,
2769,455.1711647595924,10.812978,,,,,,,,,,,306520.22,296801.5,230694.31,3523618.2,396689.03,457549.12,
2787,455.17116746966377,10.884495,,,,,,,,,,,2070689.0,257028.47,1996509.4,1304687.9,989777.1,497625.94,
1742,455.1914391106182,7.397863,,,,,,,,,,,77338.13,67345.85,128615.78,51323.816,142607.86,711324.5,
1900,455.24685160875,7.647025999999999,,,,5.0,,,,,,,5288024.5,3996694.5,5753117.5,4935331.0,7408291.5,10638258.0,
2497,455.2473958929509,8.468436,,,,,,,,,,,43625.655999999995,3245.5327,61073.402,26411.154,312123.94,205350.1,
515,456.1744518675411,4.774197,,,,2.0,,,,,,,26333750.0,25741272.0,23068764.0,22839538.0,23007582.0,21723528.0,
96,456.20040736686747,2.992521,,,,,,,,,,,111584.055,118270.31,115060.05,180995.34,138338.36,69451.23,
103,456.20048364023165,3.1024349,,,,,,,,,,,649518.06,641559.7,690616.44,1067860.2,897461.4,479606.62,
754,456.3076088293651,5.1232714999999995,,,,55.0,,,,,,,1522498.9,1750945.2,1407080.8,1908787.4,2459280.5,2805565.0,
836,456.307655826512,5.247402,,,,84.0,,,,,,,1346669.5,1445361.4,1091663.4,1595211.5,2081923.0,3121480.5,
2062,457.081812244773,7.7050557,,,,140.0,,,,,,,200255.89,174114.98,259196.89,211310.39,782874.8,788848.0,
1837,457.08186563044336,7.456106,,,,11.0,,,,,,,811550.25,753856.06,824455.25,1184441.5,2361991.5,2299281.0,
776,457.17683843214036,5.1556773,,,,25.0,,,,,,,802550.56,670388.3,794481.1,663567.3,775456.06,862083.4,
438,457.18679304934057,4.667123999999999,,,,18.0,,,,,,,332571420.0,367963700.0,334605280.0,338976350.0,333516000.0,323876830.0,
299,457.18686546017335,4.436629,,,,,,,,,,,2123072.0,1749581.2,1669416.4,1678721.2,2035088.6,1894389.8,
2783,457.1869637286858,10.833926,,,,,,,,,,,837606.0,407168.56,3451429.0,4443368.5,1173645.9,466908.9,
1455,457.2961050516433,6.646935000000001,,,,,,,,,,,415363.75,519590.16,503409.38,431663.16,431013.22,387084.94,
1562,457.29613720160273,6.9680576,,,,54.0,,,,,,,1515652.6,1342891.4,1356481.6,1317138.4,1767761.0,1599857.5,
1751,457.29617534892816,7.397099000000001,,,,,,,,,,,242752.73,200946.77,227586.8,226730.52,249797.53,298769.2,
755,457.3110509672911,5.1232714999999995,,,,55.0,,,,,,,416279.25,434803.03,352739.6,476496.53,620565.6,721354.75,
839,457.31117862517516,5.2482076,,,,84.0,,,,,,,291878.62,316277.16,272397.7,379152.0,506606.06,776820.5,
297,459.2026319046623,4.425092,,,,173.0,,,,,,,3676772.2,3540917.8,2847455.8,3062557.0,4168978.0,3763402.0,
183,459.20269106551626,3.9418620000000004,,,,161.0,,,,,,,245457.5,292179.12,297472.2,272569.4,335500.1,475694.56,
595,459.20350757621713,4.9033284,,,,53.0,,,,,,,472795.7,394876.0,379142.78,349915.62,589063.4,555092.75,
1024,459.20372544989715,5.4809246,,,,0.0,,,,,,,135635.89,118369.55,117066.12,70854.56,109287.16,85615.15,
154,459.282521353542,3.7527239999999997,,,,,,,,,,,593423.44,195989.39,269926.72,504014.5,584424.5,284666.4,
1875,459.3115555394982,7.5821548,,,,,,,,,,,1048056.4,894272.94,1101003.1,981549.94,1763514.9,1945298.8,
1834,459.31156125890425,7.4552307,,,,11.0,,,,,,,1005907.4,741821.6,846306.9,1012976.56,1162786.6,1034404.0,
2094,459.31157813828713,7.7486424,,,,,,,,,,,294642.06,208929.69,226005.38,38070.44,295954.38,253762.66,
1699,459.31168820651436,7.315857,,,,,,,,,,,333221.44,330184.78,298884.6,377600.6,372062.78,408225.7,
1586,459.31172748217534,7.004250999999999,,,,50.0,,,,,,,4166758.0,4070202.5,4488923.5,4115140.5,4817194.5,5065655.5,
1423,459.31176526370064,6.576647299999999,,,,47.0,,,,,,,2081568.4,1770354.2,1759269.1,2402893.5,2429827.8,1531571.2,
1490,459.31200096021865,6.7396493,,,,,,,,,,,400596.06,403521.8,415802.56,406342.62,432156.12,421958.88,
