"","filter","2024_NEG_Anid-EV-gpdA_CTRL_1_Run189.mzML","2024_NEG_Anid-EV-gpdA_CTRL_2_Run209.mzML","2024_NEG_Anid-EV-gpdA_CTRL_3_Run239.mzML","2024_NEG_Anid-TJGIp11_1_Run168.mzML","2024_NEG_Anid-TJGIp11_2_Run206.mzML","2024_NEG_Anid-TJGIp11_3_Run253.mzML"
"2369/339.1996mz/7.41min",186587.01,47943.16,190586.44,76624.945,1223891.4,182587.58,320555.7
"2371/914.4466mz/7.45min",176511.75,109446.9,21889.38,266407.47,696971.3,243576.6,21889.38
"2372/1021.2164mz/7.48min",339548.02,402623.38,398026.84,362320.88,186815.36,316775.16,212831.69
"2373/932.4571mz/7.48min",100880.035,81351.17,16270.234,120408.9,222044.16,324065.53,16270.234
"2374/533.3486mz/7.54min",1823733.25,5388417,836.95546,1035236.5,3406138.5,2612230,4184.7773
"2376/100.9336mz/7.6min",136912,129492.68,92592.516,142437.44,251022.03,235928.64,131386.56
"2377/297.2436mz/7.59min",624813.64,315850.03,451214.47,524063.72,1966886,1157917.1,725563.56
"2378/397.1686mz/7.59min",36363.2395,4061.2905,812.2581,15864.061,355706.47,147282.83,56862.418
"2379/415.2488mz/7.59min",148229.34,1733990.4,148229.34,741146.7,148229.34,148229.34,148229.34
"2380/122.9758mz/7.6min",233899.505,243963.9,53874.566,245487.95,223835.11,261378.66,48781.867
"2382/186.9706mz/7.6min",173751.815,191852.9,108478.305,155650.73,284563.44,195066.62,97672.65
"2385/180.9812mz/7.59min",268489.49,290577.2,175380.62,371117.75,246401.78,327309.34,87836.414
"2386/379.158mz/7.6min",478924.42,432237.4,84124.12,452934.84,2789957.8,2884898.8,504914
"2387/116.9286mz/7.6min",1333552.85,806041.06,1007714.2,741631.1,3156872,2721193.5,1659391.5
"2389/115.9208mz/7.6min",1177899.55,1171809.9,356858.75,2234502.5,1879365.6,1183989.2,561915.7
"2390/134.8947mz/7.64min",4350210,1466075.9,1708930,2688473,8282151,8905784,6011947
"2392/144.9235mz/7.61min",855608.5,558313.2,824204.3,604837.7,887012.7,1199921.8,932686
"2395/161.9136mz/7.61min",523759.75,150718.2,222880.75,136442.36,1301374.6,1171610.6,824638.75
"2397/305.2123mz/7.63min",230891.735,306821.34,39198,195990,265793.47,338528.53,39198
"2401/421.1655mz/7.67min",226535.635,207779.33,1127.9822,279480.94,310005.1,245291.94,5639.911
"2402/932.4571mz/7.65min",64826.56,64826.56,64826.56,64826.56,1555516.1,324132.8,64826.56
"2403/100.9337mz/7.65min",195009.63,129492.68,92592.516,189819.66,200199.6,332204.53,254628.28
"2407/415.2488mz/7.63min",90060.568,802347.4,90060.568,450302.84,90060.568,90060.568,90060.568
"2408/857.5186mz/7.67min",1135.7434,1964424.5,1135.7434,5678.717,1135.7434,1135.7434,1135.7434
"2410/186.9706mz/7.65min",112259.8595,142785.12,85619.25,109744.664,197087.16,114775.055,58356.043
"2411/455.2105mz/7.68min",214906.43,250042.89,3177.1014,179769.97,537943.6,328441.84,15885.507
"2414/115.9208mz/7.65min",833974.6,717190.3,356858.75,1200910.2,1288303.9,950758.9,369054.44
"2417/813.3646mz/7.71min",40773.816,13591.272,13591.272,13591.272,196530.78,74761.42,67956.36
"2418/828.571mz/7.72min",53997.264,6297685.5,228521.44,89995.44,17999.088,17999.088,17999.088
"2419/802.5607mz/7.74min",55429.932,482050.2,92383.22,8165642.5,18476.644,18476.644,18476.644
"2420/339.1996mz/7.7min",49196.124,9794.8016,49418.24,9794.8016,393344.1,48974.008,116911.086
"2421/100.9337mz/7.79min",238980.035,135926.36,99739.8,287901.47,190058.6,342626.2,340779.38
"2423/362.2546mz/7.77min",158048.95,124936.21,114645.39,191161.69,396181.3,252649.48,118306.2
"2424/599.5258mz/7.77min",94703.935,34997.99,54012.824,120347.25,524259.62,171108.11,69060.62
"2425/299.2592mz/7.78min",5025645.25,3180019.8,4385777,5665513.5,10754261,6371614.5,4334681
"2426/399.1842mz/7.77min",156653.47,31702.896,89243.41,86471.97,1094607.1,385005.62,224063.53
"2427/914.4465mz/7.8min",339758.1,459989.72,43905.296,1039333.4,976228.9,219526.48,43905.296
"2429/567.0884mz/7.81min",322521.015,381081.75,263960.28,690093.56,388597.53,198531.58,157726.36
"2430/469.3322mz/7.83min",256010.21,41566.95,4425.4812,706635.6,820739.3,470453.47,22127.406
"2431/813.3647mz/7.83min",41516.8596,13838.9532,13838.9532,13838.9532,275309.78,101064.984,69194.766
"2432/415.2488mz/7.84min",102509.75,1126216.5,102509.75,512548.75,102509.75,102509.75,102509.75
"2434/186.9706mz/7.84min",169565.775,179641.53,159490.02,135966.3,310449,195971.7,70420.38
"2435/122.9758mz/7.84min",70399.951,77582.695,43110.39,109357.55,113076.33,63217.207,20166.941
"2436/132.9235mz/7.84min",122318.045,135900.39,83472.21,136837.6,88225.195,199056.89,108735.7
"2437/116.9286mz/7.84min",2594333.6,1291826.1,3803119,2380087,3617779.2,2808580.2,1995333.9
"2438/161.9136mz/7.84min",378196.65,138162.55,341763.3,180909.56,510333.62,414630,596591.75
"2439/355.1579mz/7.84min",434421.615,201744.08,218566.11,337967.53,1755779.5,1156595.8,530875.7
"2440/429.2645mz/7.84min",9151.484,101671.016,9151.484,45757.42,9151.484,9151.484,9151.484
"2441/144.9235mz/7.86min",1898605.6,1847446.2,1336293.1,1949765,3122531,2782561.2,1808618
"2443/134.8947mz/7.84min",3172621.6,1453732.2,2211767,2097576,4133476.2,4396548,4137706.2
"2445/115.9208mz/7.84min",2919801.5,2992011.8,2144227.2,2847591.2,4103204.5,3145611.5,572043.94
"2446/100.9337mz/7.85min",624367.33,600361.56,817921,648373.1,487577.75,427658.03,871616.7
"2450/475.3428mz/7.91min",13332.5215,2034.675,2034.675,19843.076,63577.543,16491.668,10173.375
"2452/100.9337mz/7.97min",684097.13,625619.7,391039.62,866476.56,362120.56,1110175.8,742574.56
"2453/415.2488mz/7.94min",49909.812,662284.44,49909.812,249549.06,49909.812,49909.812,49909.812
"2455/421.1655mz/7.94min",170742.965,145022.7,21508.266,393830.47,265759.62,196463.23,107541.33
"2456/144.9235mz/7.95min",1383960.75,1492526.1,1275395.4,1631926.5,868310.7,2374572.5,662190.3
"2457/381.1736mz/7.94min",199339.61,155828.22,19211.4828,242851,807716,707710,96057.414
"2458/134.8947mz/7.96min",2234289,1540534.5,928448.56,2153745.2,2631713.8,2877509,2314832.8
"2460/186.9706mz/7.96min",193253.86,193645.78,141819.72,179981.5,218037.2,192861.94,197641.08
"2461/115.9208mz/7.96min",3283462.15,3245517.5,1075083.1,3154255.5,4137318,3321406.8,13158909
"2462/429.2645mz/7.96min",85049.812,994919.6,85049.812,425249.06,85049.812,85049.812,85049.812
"2465/161.9136mz/7.97min",323612.37,259126.44,115883.85,193538.94,408738.1,388098.3,689524.8
"2466/455.353mz/7.98min",738489.875,229877.88,45975.576,1871260.4,1875320.4,1233229.5,243750.25
"2468/132.9235mz/7.99min",261171.12,347243.6,73310.36,416702.28,459475.84,136812.11,175098.64
"2469/716.5235mz/7.95min",27681.942,46136.57,430227.22,251942.5,9227.314,9227.314,9227.314
"2470/523.3406mz/7.98min",87548.2235,3980.5164,796.10328,123843.22,338076.7,258573.17,51253.227
"2471/540.3312mz/7.99min",21072.879,7024.293,7024.293,35121.465,95752.76,79249.03,7024.293
"2472/758.498mz/7.99min",105271.812,853001.7,105271.812,526359.06,105271.812,105271.812,105271.812
"2474/1138.7385mz/8.0min",62857.4975,11232.996,42681.035,32112.305,263497.7,84236.44,83033.96
"2475/833.5189mz/8.01min",81211.912,4558137.5,81211.912,406059.56,81211.912,81211.912,81211.912
"2476/116.9286mz/8.0min",2568718.55,1538991.1,1270425.2,1914336.9,4190346.5,3223100.2,7522568
"2477/857.5186mz/8.01min",30897.71,1090674,30897.71,154488.55,30897.71,30897.71,30897.71
"2478/644.3809mz/8.02min",47227.9635,25569.03,5113.806,69907.28,54507.727,64541.8,39948.2
"2479/146.9659mz/8.03min",1236605.225,264965.44,274941.94,700378.25,4000663.8,3439053.8,1772832.2
"2482/914.4465mz/8.03min",880734.45,532072.7,14322.4032,1229396.2,2636875.8,1651744.4,71612.016
"2483/734.4617mz/8.03min",11972.9304,137165.25,11972.9304,59864.652,11972.9304,11972.9304,11972.9304
"2484/196.9761mz/8.0min",636936.7,1336122.6,365679.66,1305212.9,620278.6,653594.8,115721.625
"2485/210.9918mz/8.02min",311309.005,460456.75,104140.66,513341.53,235075.17,387542.84,202744.28
"2486/180.9812mz/8.02min",439098.79,628389.25,50269.03,600307.4,392664.7,485532.88,182745.34
"2487/802.5607mz/7.98min",120525.03,200875.05,4786271,227151.22,40175.01,40175.01,40175.01
"2490/161.9136mz/8.03min",202585.375,198230.67,93308.664,173983.14,206940.08,461642.84,534035.8
"2491/186.9706mz/8.06min",249943.515,240233.14,179502.86,177382.25,333461.9,373577.16,259653.89
"2492/457.2262mz/8.06min",71745.665,72494.97,14199.272,70996.36,131296.6,92322.94,14199.272
"2493/297.2436mz/8.05min",96084.025,29012.07,171856.2,100152.81,92015.24,67696.22,150691.34
"2494/100.9337mz/8.06min",693591.38,462872.16,327381.53,692397.06,694785.7,954719.56,817631.9
"2495/134.8947mz/8.04min",3630488.55,1427257.5,656708.56,2040052.1,5220925,7513315.5,7099142.5
"2496/115.9208mz/8.03min",1339658.15,1268427.2,1342820.8,1336495.5,8403708,506199.38,1471765.9
"2498/828.5728mz/8.07min",52430.568,1176573,87384.28,2544358.2,17476.856,17476.856,17476.856
"2499/100.9337mz/8.12min",436929.26,225566.03,327381.53,477970.12,762734.25,730872.5,395888.4
"2500/671.466mz/8.14min",490581.235,4054064.5,668528.44,985360.9,34029.122,170145.61,312634.03
"2502/695.466mz/8.13min",129479.455,317281.8,140760.97,206862.2,3323.879,16619.395,118197.94
"2503/161.9136mz/8.12min",306700.73,92903.85,124266.586,157004.56,536467.75,456396.9,514961.78
"2506/132.9235mz/8.13min",154885.085,142027.14,119682.9,167743.03,259109.73,263208.8,103910.93
"2507/134.8947mz/8.12min",2175949.25,1097749.4,1204626.8,2307628.2,2256187.5,2095711,4819730.5
"2508/210.9918mz/8.18min",199179.875,140424.42,154775.23,207192.33,272078.53,222995.36,191167.42
"2509/115.9208mz/8.17min",1864547.4,1689352,1008143.5,2310921.8,2810239.8,2039742.8,1352724.8
"2511/146.9659mz/8.18min",770448.01,142957.22,413645.62,398191.44,1406918.8,1127250.4,1466194.6
"2512/186.9706mz/8.18min",240563.415,238376.6,221097.34,242750.23,380952.12,258762.72,225582.03
"2513/489.3221mz/8.19min",32492.514,185590.19,4589.5796,22947.898,47054.645,42037.13,4589.5796
"2514/100.9337mz/8.2min",618356.81,678314.06,1852821,454880.22,504189.72,791050.06,558399.56
"2515/641.1073mz/8.24min",155123.595,166690.08,143557.11,462066.5,179783.9,70816.05,70028.62
"2517/100.9337mz/8.32min",1256652.05,1778661.5,1320439.1,1192865,1007916.6,1936379.5,869284.06
"2519/857.5187mz/8.28min",51978.89,417526.9,51978.89,259894.45,51978.89,51978.89,51978.89
"2520/144.9235mz/8.31min",3145861.35,1511246.8,4013174.8,2656586.5,3645213,3635136.2,2135868.8
"2521/210.9918mz/8.34min",347360.065,437746.84,381732.75,367332.88,259550.66,170632.58,327387.25
"2522/115.9208mz/8.31min",3924261.75,3191503.2,5837883.5,3146364.8,3968190,3880333.5,4362318.5
"2524/134.8947mz/8.32min",6800041.1,2268138.8,3501103.8,3588726.2,10729169,10011356,11462357
"2526/122.9758mz/8.35min",221219.44,385281.6,227476.34,216002.77,226436.11,185973.28,179321.8
"2528/180.9812mz/8.34min",475669.795,638285,425948.84,525390.75,792722.1,279225.56,398659.1
"2529/161.9136mz/8.34min",1040096.05,334541,876372.2,681860.75,1607009.1,1235825.9,1203819.9
"2530/186.9706mz/8.34min",1005894.7,675163.06,953937.4,611786.1,1790866.8,1057852,1091636.6
"2531/383.1893mz/8.28min",402871.045,319961.75,154801.7,485780.34,1358057.9,625705.94,283495.5
"2532/132.9235mz/8.35min",468758.03,631665.56,648495.75,637304.3,305850.5,280232.16,203279.62
"2534/503.0774mz/8.31min",75842.96,386311.28,75842.96,379214.8,75842.96,75842.96,75842.96
"2542/695.4658mz/8.34min",69600.3715,89193.22,2764403,452021.06,7760.788,38803.94,50007.523
"2544/117.0193mz/8.34min",421738.985,172098.23,437701.53,129666.81,405776.44,513011.06,642576.5
"2545/196.9761mz/8.34min",636457.17,894810.6,593905,683239.56,578329.3,671549.44,601364.9
"2546/697.4806mz/8.34min",25133.2275,37749.27,496129.34,277735.3,870.2676,12517.185,4351.338
"2547/671.466mz/8.34min",534509.3,606979.6,1651299,2951619,26330.104,462039,131650.52
"2550/116.9286mz/8.34min",2229455.4,2276698,1450004.4,1279757.6,2971393.5,2182212.8,3118972
"2555/242.0517mz/8.34min",157751.305,140004.88,55244.344,175497.73,404032.34,57925.637,291517.38
"2557/89.0244mz/8.35min",741766.9,639119.7,844414.1,516667.25,1087914.2,450538.12,1457114.2
"2559/672.4694mz/8.34min",149987.2025,273133.97,724248.94,269941.44,5214.9484,26074.742,30032.965
"2560/734.4618mz/8.35min",274499.065,522912.3,388838.4,574657.6,23135.498,115677.49,160159.73
"2561/144.9235mz/8.35min",7874736.5,4473587.5,5181189,4854257.5,10686279,10568284,11801128
"2562/914.4466mz/8.35min",9946.7658,3315.5886,3315.5886,3315.5886,2863926,1084878.8,16577.943
"2565/317.0304mz/8.34min",137654.625,691.44296,3457.2148,59569.45,371839.75,247273.16,215739.8
"2566/146.966mz/8.35min",1477250.85,788510.1,1162010.9,564250.7,2029556.2,1792490.8,2073664.6
"2568/489.2282mz/8.35min",71212.5965,8559.821,1711.9642,15381.293,265498.25,144230.83,127043.9
"2570/115.0038mz/8.35min",926886.63,931023.56,1591529.6,824550.75,974288.94,906716.4,922749.7
"2571/399.3478mz/8.35min",112382.767,63459.207,109590.05,95188.6,351042.2,157238.6,115175.484
"2572/455.353mz/8.35min",19227.9015,2550.8668,2550.8668,25701.469,96837.63,37950.8,12754.334
"2573/321.2106mz/8.35min",8033.657,1495.8726,8587.951,1495.8726,344329.56,24513.752,7479.363
"2575/462.3436mz/8.36min",203620.095,166924.78,194101.02,213139.17,422039.78,219761.2,145156.22
"2576/116.9209mz/8.36min",1039563.45,955103.94,977184.8,964180.3,1684126.1,1182585.8,1101942.1
"2578/115.9208mz/8.36min",8737999,8474738,8827401,8648597,14638346,11625496,8264635.5
"2579/507.099mz/8.4min",85872.05,429360.25,85872.05,1965123.1,85872.05,85872.05,85872.05
"2580/448.3279mz/8.37min",729419.03,330723.16,674453.56,784384.5,1950493.4,969486.44,455590.28
"2581/385.3321mz/8.38min",853103.675,339885.03,761678.25,944529.1,2285578.8,1133068,653969.2
"2582/458.3486mz/8.38min",63064.7015,19675.021,68237.016,57892.387,130471.93,93447.48,45152.914
"2583/802.5608mz/8.35min",4309.28202,17324.523,233064.66,7182.1367,1436.42734,1436.42734,1436.42734
"2584/505.093mz/8.41min",2660423.6,13302118,2660423.6,29759844,2660423.6,2660423.6,2660423.6
"2585/100.9337mz/8.42min",987435.5,482167.7,1105930.4,1303285.8,868940.6,629203.9,1370834
"2586/517.3535mz/8.48min",917544.81,3793760,86623.324,433116.62,1683153.9,1401973,86623.324
"2587/186.9057mz/8.61min",100596.98,101283.3,218419.73,38014.24,265360.7,88587.66,99910.66
"2588/734.4618mz/8.54min",53541.375,247824.27,87231.95,112179.44,3087.6896,15438.448,19850.8
"2590/115.9208mz/8.53min",1627952.3,3845646.8,1624698,1710053.8,1631206.6,1271344,987062
"2592/144.9235mz/8.54min",1409471,1972207.4,1296444.8,956041.25,1142484.1,1560944.4,1522497.2
"2594/115.0037mz/8.55min",849302.98,976890.4,1019978.4,437721.88,716153.4,1099169.8,721715.56
"2595/472.3642mz/8.55min",227791.18,204003.84,251578.52,142061.31,97821.54,277151.7,610039.3
"2596/186.9706mz/8.55min",496685.7,424108,563546.8,235388.78,976285.6,554870.5,438500.9
"2597/100.9337mz/8.55min",322541.2,281425.8,224389.94,228318.81,528841.25,363656.6,855836.1
"2599/122.9758mz/8.56min",245402.475,295356.72,195448.23,318607.78,316289.25,194614.61,126414.58
"2600/799.7037mz/8.56min",8846830.75,4641458.5,7642653,9530649,18216258,11114793,8163012.5
"2601/499.273mz/8.56min",1500701.85,543589.94,1117648.6,1427554.9,3302334.5,2161286.2,1573848.8
"2602/399.3477mz/8.56min",24207978,21941144,26891760,22340430,31736054,24319108,24096848
"2604/462.3436mz/8.57min",32376123,31849534,37530636,29380162,39084428,32902712,29966016
"2606/401.354mz/8.57min",763601.225,873041.25,1020873.9,654161.2,1195120.5,538308.7,582759.4
"2607/418.3172mz/8.61min",334338.7,425393.34,329381.7,306756.16,372600.12,339295.7,233540.45
"2610/734.4618mz/8.59min",128123.065,330121.62,255980.7,227336.36,5781.954,5781.954,28909.77
"2612/629.5476mz/8.61min",1208569.25,2436550.5,1294571.2,755732.3,1218889,1198249.5,1074569.8
"2616/444.3329mz/8.62min",494789.68,899790,274904.7,497444.3,747118.5,492135.06,181702.97
"2617/882.4565mz/8.66min",79612.152,1776918.4,26537.384,3136848.5,26537.384,132686.92,26537.384
"2618/134.8652mz/8.6min",229523.74,132540.36,152462.23,135123.3,306585.25,646701.3,2215657.2
"2620/146.966mz/8.62min",1099759.15,727581.8,1058256.9,446143.5,1141261.4,1415973.6,1913794.5
"2621/505.0929mz/8.59min",854484.65,1090716,59145.556,618253.3,2710562,5176689,295727.78
"2623/132.8679mz/8.62min",1800301.25,1831526.1,201309.84,2028549.4,348186.78,1971614.2,1769076.4
"2624/484.3258mz/8.61min",434552.68,26857.936,407737.06,61085.797,958817.7,706192.8,461368.3
"2625/741.6002mz/8.64min",555088.63,608322.06,431727,501855.2,1618007.8,892024.1,411974.7
"2626/533.3484mz/8.68min",6164.619,51401.31,2054.873,2054.873,10832.3545,10274.365,2054.873
"2627/245.8947mz/8.69min",3397.5741,1132.5247,1132.5247,1132.5247,29641.037,5662.6235,113232.23
"2628/243.8993mz/8.7min",92199.407,15954.666,79773.33,15954.666,120014.89,104625.484,327708.94
"2629/186.9057mz/8.68min",664536.655,323840.06,742673.06,90223.414,680913.06,648160.25,884660.3
"2630/789.5484mz/8.72min",262638.17,107481.44,252400.78,126073.3,317034.34,276164.12,272875.56
"2631/504.0806mz/8.75min",539540.7,24884020,179846.9,27917198,179846.9,899234.5,179846.9
"2632/505.0829mz/8.75min",85909.2,4898266,28636.4,5398725.5,28636.4,143182,28636.4
"2633/413.3634mz/8.74min",2378706.85,787516.75,2435670.5,1411170.4,4247642,3074064.8,2321743.2
"2634/476.3594mz/8.74min",3210378.15,1067752.2,3183434.8,1862310.9,5653044.5,4472910.5,3237321.5
"2635/827.7349mz/8.74min",214512.375,39800.285,248992.75,153918.92,1036751.44,518113.84,180032
"2636/432.3329mz/8.77min",800135.1,194635.42,730609.8,590198.2,1484843.6,1180386.1,869660.4
"2637/369.3371mz/8.77min",337115.565,145812.52,326013.25,348217.88,458777.84,404062.62,292912.12
"2638/589.1507mz/8.82min",74097.0925,338020.34,1560.897,585095.1,7804.485,140389.7,1560.897
"2640/475.3428mz/8.78min",110405.635,76648.85,15329.77,144162.42,322465.06,246985.44,15329.77
"2642/801.5483mz/8.81min",403306.815,108402.41,413403.03,276123.22,602776.56,393210.6,707024.75
"2644/186.9057mz/8.82min",475900.4,255597.44,467814.7,182977.77,526894.8,483986.1,696733
"2646/659.5219mz/8.82min",393781.7,114461.414,391704.06,281338.47,627712.4,395859.34,537967.1
"2647/671.5218mz/8.83min",89571.721,45202.17,132458.69,48099.055,120340.38,58803.062,148148.14
"2648/815.5641mz/8.83min",81094.65,1102301.4,76021.2,25233.385,116395.4,55077.895,86168.1
"2649/186.9706mz/8.83min",149295.93,29311.924,248599.06,13445.127,148263.64,198038.39,150328.22
"2650/504.0806mz/8.82min",1601255.5,11889456,11845.938,5660301.5,558125,2644386,259067.12
"2651/446.3484mz/8.83min",87781.295,15321.141,95682.97,32270.74,128074.13,93243.12,82319.47
"2652/882.4563mz/8.84min",280556.25,332442.66,925.6163,228669.84,654695.75,1077222.8,4628.0815
"2653/503.0773mz/8.81min",5788907.5,75147820,178716.88,84187110,3465387.5,8112427.5,952712
"2654/458.3486mz/8.86min",375497.455,364434.03,96787.55,386560.88,722073.6,426265.75,115637.5
"2656/462.3435mz/8.85min",253500.29,138676.23,368191.94,210191.16,251080.03,255920.55,426448.72
"2657/144.9235mz/8.87min",981934.58,942999.56,1168284.5,626464.56,1020869.6,757588.25,1253244.6
"2658/100.9337mz/8.87min",599537,637392.5,691748.94,1026975.8,534564.6,561681.5,121782.34
"2659/816.5674mz/8.88min",510772.43,606345.2,502331.8,393343.72,519213.06,436884.28,553473.06
"2660/803.5639mz/8.87min",142004.292,182245.61,52558.598,124374.164,220396.58,159634.42,72459.94
"2663/132.8679mz/8.87min",308725.91,449867.44,226245.55,825117.25,64318.863,278603.2,338848.62
"2664/115.9207mz/8.87min",1206964.9,1474141,1137624.4,1193091.2,1232108.4,1220838.6,973454.5
"2665/815.5641mz/8.88min",1027536.15,1233999.9,970454.8,807817.4,1095540.4,905952.06,1084617.5
"2667/798.5739mz/8.89min",420027.69,457274.5,429861.88,410193.5,245180.55,362888.56,437460.94
"2668/767.7137mz/8.95min",824027.35,480704.75,990034.1,658020.6,1484775,1207117.4,591611.56
"2669/483.2781mz/8.95min",547052.78,252581.53,556413.5,352371.62,723099.75,807333.9,537692.06
"2670/383.3528mz/8.96min",3151532.25,2467423.2,3487856.2,2936714.5,3366350,3654543.8,2655691
"2671/587.1349mz/8.98min",59792.046,1147179.6,19930.682,1195699.8,19930.682,99653.41,19930.682
"2672/311.1687mz/9.01min",7999.6293,6435.0986,21570.795,985.41192,65674.89,4927.0596,9564.16
"2673/446.3486mz/8.98min",2328712.85,2359473.2,2419267.5,1812454,1648599.4,2297952.5,2787278.2
"2674/186.9706mz/8.98min",70466.303,12531.9672,86813.04,12531.9672,131832.1,62659.836,78272.77
"2675/673.5372mz/9.01min",230493.93,253027.69,306602.7,207960.17,117262.87,192114.39,478084
"2676/399.3477mz/9.01min",96990.58,39229.273,121838.016,50400.902,166568.27,96242.07,97739.09
"2677/671.522mz/9.01min",158664.425,160187.52,314269.72,131191.58,112951.664,157141.33,391560.4
"2678/858.4564mz/9.02min",8794.6664,43973.332,8794.6664,159344.64,8794.6664,8794.6664,8794.6664
"2680/803.564mz/9.01min",526511.2,423406.44,308330,588717.4,464305,745528.6,793316.56
"2681/815.564mz/9.02min",283693.315,233952.5,788703.94,246093.6,229294.55,321293.03,982753.2
"2682/882.4564mz/9.02min",219469.77,277422.12,21321.31,161517.42,2132608.2,968574.5,106606.55
"2683/798.574mz/9.02min",139295.875,122344.09,335236.72,115785.17,94222.13,156247.66,383373.97
"2684/743.6158mz/9.03min",125239.4325,130284.92,136196.5,157126.53,101991.445,102777.65,120193.945
"2685/641.5111mz/9.04min",66796.2915,27400.986,116900.18,52746.844,68687.06,64905.523,131977.88
"2686/800.5895mz/9.05min",1505099.9,1489116.2,1977574.4,1521083.6,252114.88,275652.78,2114968
"2687/818.5829mz/9.05min",323989.64,330097.56,442468.2,271752.72,229786.11,317881.72,524130.34
"2688/817.5793mz/9.05min",684483.6,681613.1,901071.1,574548.4,480938.84,687354.1,1165154
"2689/503.0771mz/9.16min",67498.5213,1677150.6,1266.17452,1567308.8,6330.8726,128666.17,1266.17452
"2690/460.3642mz/9.16min",504017.65,429700.28,580771,456961.6,551073.7,561456.9,378963.56
"2691/504.0806mz/9.15min",54409.96,446586.3,54409.96,272049.8,54409.96,54409.96,54409.96
"2692/446.3485mz/9.2min",54521.209,51883.113,57159.305,36925.19,204994,106073.16,39850.594
"2693/858.4564mz/9.2min",40308.362,201541.81,40308.362,488668.34,40308.362,40308.362,40308.362
"2694/884.4673mz/9.21min",73956.74,107035.26,8175.644,374906.97,198878.12,40878.22,8175.644
"2695/453.2676mz/9.2min",207371.89,29194.848,267937.34,86558.33,209319.08,205424.7,324266.25
"2696/817.5797mz/9.2min",2467213,1632345.8,2037336,1877834.5,2897090,3314684.2,2901630.5
"2697/800.5896mz/9.19min",1266901.2,864047.06,1193559.4,806933.25,1511437,2027676,1340243
"2698/383.3528mz/9.21min",25178.081,919.97226,39291.297,4599.8613,57090.465,35079.758,15276.404
"2699/882.4562mz/9.21min",116634.135,97610,9976.8734,135658.27,1587297.1,585919.25,49884.367
"2703/801.592mz/9.21min",633304.8,438411.62,608052.8,461354.62,977432.6,776734.56,658556.8
"2705/761.6263mz/9.26min",3266516.15,2821274.8,3114274.8,3108864.2,3685076.2,3418757.5,5385518
"2706/186.9057mz/9.3min",99502.222,43084.74,104987.234,59449.633,150100.33,165869.94,94017.21
"2707/617.5111mz/9.33min",282932.875,207339.53,200095.17,358526.22,685296.9,597475.75,152517.83
"2708/474.3799mz/9.38min",358159.625,321953.03,157610.48,394366.22,456630.25,448182.78,99599.76
"2709/653.5114mz/9.4min",2006381.6,944817.56,1727539.2,1347856.2,2454377.2,2659012.5,2285224
"2713/884.4683mz/9.44min",57330.1835,501406.88,6046.4766,1171279.6,30232.383,84427.984,6046.4766
"2714/882.4564mz/9.43min",143142.298,51973.406,1241.56348,234311.19,1688531.1,734613.6,6207.8174
"2715/399.3477mz/9.44min",28964.383,14192.723,2838.5446,43736.043,141430.86,51920.156,2838.5446
"2716/383.3528mz/9.44min",12261.912,4087.304,4087.304,20436.52,61823.51,21886.174,4087.304
"2718/858.4564mz/9.44min",107292.22,434242.1,7751.132,969884.94,38755.66,175828.78,7751.132
"2719/800.5896mz/9.41min",177033.15,61223.043,64626.246,197191.22,287964.16,316008,156875.08
"2720/641.5112mz/9.47min",1048026.72,630900.94,727530.94,799787.44,1587366,1296266,1303230
"2721/755.6157mz/9.47min",729800.345,524396.94,359328.9,935203.75,1387757.1,1081977.9,399698.28
"2722/661.5375mz/9.53min",761443.36,224382.67,189471.38,1256420.5,1689200.8,1567228.5,266466.22
"2723/638.5368mz/9.65min",1363758.55,559643.3,1278509,951467.2,1716576.5,1509717,1449008.1
"2724/517.3495mz/9.67min",42191.21,5533.5766,27667.883,28836.53,55545.89,78706.89,83940.42
"2725/655.5271mz/9.68min",6479459.5,3657196,4070159.5,6127205,8259253,7954713,6831714
"2726/1176.6751mz/9.69min",117529.835,67451.62,13490.324,167608.05,473414.75,208602.23,13490.324
"2727/858.4565mz/9.72min",239964.445,143736.14,28747.228,336192.75,658117.25,543432.7,28747.228
"2728/884.4711mz/9.72min",281061.49,302500.88,51924.42,472047.22,259622.1,359847.16,51924.42
"2729/882.4564mz/9.72min",77536.715,25823.64,5164.728,129249.79,656407.25,742304.6,5164.728
"2730/800.5895mz/9.73min",42901.61,8357.868,8357.868,41789.34,143532.27,110199.85,44013.88
"2732/817.5797mz/9.73min",107700.175,69518.46,13903.692,119557.15,176692.2,170693.33,95843.2
"2734/399.3476mz/9.74min",1296.141,1296.141,1296.141,1296.141,71088.25,6480.705,1296.141
"2737/643.527mz/9.81min",3680489,3484997.8,1041096.3,3875980.2,5000043,4880178.5,3252876.8
"2738/626.5377mz/9.81min",306628.2,227399.86,238655.92,274350.56,569981.4,588718.25,338905.84
"2740/743.6158mz/9.83min",596864.33,470747.16,109276.69,722981.5,1049929.1,783147.2,294336.62
"2742/1144.6857mz/9.84min",246052.62,246052.62,246052.62,1230263.1,246052.62,246052.62,246052.62
"2743/882.4564mz/9.81min",48108.76765,5181.9053,1036.38106,91035.63,848601.56,426004,1036.38106
"2744/858.4565mz/9.81min",171532.1385,30663.117,6132.6234,312401.16,2312155.2,608371.06,6132.6234
