row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML Peak area,NEG_TJGIp3_3_Run174.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML Peak area,NEG_TJGIp3_1_Run56.mzML Peak area,NEG_TJGIp3_2_Run138.mzML Peak area,
1957,823.7760705204992,9.222561,,,,,,,,,,,146026.12,444206.72,284904.7,157188.62,80391.49,98712.984,
977,824.5142034763053,6.0513935,,,,74,,,,,,,610443.44,645659.7,763674.3,961928.3,479869.25,567276.6,
1055,824.5146597823965,6.308823,,,,,,,,,,,77955.79,108669.31,160240.39,120484.01,77106.375,80129.77,
1310,826.560643504103,7.1845503,,,,,,,,,,,0,1640633.8,1083992.0,122846.86,1296881.0,6096579.5,
1271,826.5607048285722,7.0672827,,,,,,,,,,,0,7644423.0,6531835.0,655769.5,902786.4,1441550.6,
1217,826.5607248246746,6.875154,,,,,,,,,,,0,1921055.5,1667032.0,4349114.0,5813343.5,1276410.0,
1066,826.5608308109151,6.35546,,,,,,,,,,,0,865064.56,681718.56,440494.66,553919.5,587691.44,
2068,826.5609073165544,10.388613,,,,,,,,,,,0,275896.06,234517.67,85069.555,125482.71,4878136.5,
1898,827.7346756732271,8.611375,,,,,,,,,,,105757.695,377681.62,303487.56,267665.9,317938.8,130946.055,
1536,833.518536341086,7.6692605,,,,77,,,,,,,349029.5,2017030.4,6373145.0,2.2945124E7,3999875.2,2104226.0,
1802,833.5186145410711,8.139739,,,,4,,,,,,,263235.1,2884380.5,1.0529907E7,1.2842727E7,3751161.5,1208244.0,
1343,833.5186446976264,7.3555617,,,,,,,,,,,361852.6,282379.97,5787741.5,2314666.8,4286533.5,401318.25,
2046,833.5187393227457,10.250016,,,,127,,,,,,,186169.7,1727312.0,3506702.0,7841714.0,4058913.2,296538.1,
1510,835.5295457858706,7.666842,,,,,,,,,,,95806.664,1813367.9,978872.4,1803535.6,311192.8,251559.83,
1368,838.4330110384059,7.4292893,,,,,,,,,,,2942239.0,0,0,481886.5,45974.79,0,
887,840.5085891746379,5.788732,,,,,,,,,,,353596.72,572276.3,551556.56,649695.9,333519.0,309214.38,
987,840.508925993147,6.0715966,,,,,,,,,,,4159658.2,4819490.5,5949102.5,6207021.5,3999322.8,4619837.0,
1776,847.5341223404654,8.140223,,,,,,,,,,,246694.44,367987.1,94515.62,934795.44,0,67739.33,
2049,847.5343318797222,10.251899,,,,,,,,,,,290898.16,327758.6,121360.6,841753.75,3270.5972,129538.54,
1804,857.5179424744222,8.139709,,,,,,,,,,,2029027.9,0,0,0,0,1338223.4,
2051,857.5184320394933,10.254691,,,,,,,,,,,1936235.0,0,0,0,0,355912.34,
1777,859.5325131834898,8.139136,,,,,,,,,,,222634.48,139908.28,205213.14,2113310.2,0,261200.11,
2050,859.5326668112583,10.247443,,,,,,,,,,,209376.33,91213.46,56565.52,857205.4,58292.527,200811.1,
876,860.5419109260728,5.7644444,,,,,,,,,,,375152.94,1373546.1,2781754.5,0,0,3523775.5,
936,860.5423744880945,5.9263062,,,,55,,,,,,,165071.16,20663.217,41868.867,315787.47,175104.06,374368.03,
1527,861.5491835080323,7.6648307,,,,77,,,,,,,0,852647.6,547569.06,1952338.2,48102.543,1242036.1,
1815,861.5493122155407,8.14007,,,,4,,,,,,,0,1083000.5,482073.8,2815525.5,269541.8,1435355.1,
2047,861.5495058634267,10.250369,,,,,,,,,,,0,501668.6,656394.3,1151821.9,650348.9,793821.4,
1104,870.5186881972451,6.4458814,,,,,,,,,,,210532.34,183779.88,193891.78,478319.72,282291.12,143773.17,
928,874.558063151752,5.8927474,,,,28,,,,,,,5382503.5,2042105.9,4115841.5,6223303.0,3574296.0,1.5320574E7,
1174,884.5348406465491,6.649112,,,,,,,,,,,568896.0,470513.7,495448.3,1239485.5,756416.4,590139.56,
1339,887.6405335527587,7.3269157,,,,36,,,,,,,167602.86,234340.3,421802.8,116084.51,289205.2,421445.66,
877,890.5522715977573,5.8102193,,,,,,,,,,,82446.17,27922.719,77204.53,0,0,142603.28,
915,890.5526744929316,5.8868294,,,,,,,,,,,207950.28,62359.605,130126.06,32732.684,7277.884,514332.4,
1024,918.6537021842742,6.2132688,,,,,,,,,,,818474.8,767267.2,809984.25,674195.94,143572.83,148775.66,
775,941.6540241655572,5.399427,,,,10,,,,,,,205500.16,184428.17,296020.97,455104.53,388279.6,409734.34,
1095,946.6151327112472,6.4218426,,,,,,,,,,,642934.1,72051.63,175497.0,1580333.9,410717.6,937982.06,
1080,948.61115313788,6.4155993,,,,60,,,,,,,414713.4,126603.59,151936.61,794203.0,572518.4,551710.06,
838,980.6649847401973,5.6507583,,,,,,,,,,,545755.3,295743.28,723659.5,599480.94,536620.75,668643.75,
1075,984.5503474262946,6.40684,,,,60,,,,,,,368860.0,301350.75,453874.2,382724.0,356520.62,404367.56,
1100,1070.6746000828487,6.4263406,,,,,,,,,,,0,198971.98,513880.5,4810.826,15545.277,3811.5625,
1023,1075.7030318636241,6.2088094,,,,,,,,,,,1706206.2,1832086.5,2731824.0,1783255.6,1423546.8,1877647.5,
927,1085.6872835592967,5.8904953,,,,142,,,,,,,284026.6,338426.0,590502.4,255547.08,326657.25,206713.56,
960,1085.6873468505357,6.011621,,,,163,,,,,,,317921.1,339689.94,507658.8,258157.16,245247.78,305099.12,
1959,1111.0207563570211,9.239873,,,,,,,,,,,217355.4,446134.34,393270.94,380463.28,148656.83,299781.56,
1088,1126.6584850435386,6.420017,,,,60,,,,,,,4218666.0,2860784.8,3653333.2,2538345.5,2717661.0,3321621.2,
1763,1127.6766357229528,8.130495,,,,,,,,,,,315027.47,96197.49,292964.94,24683.484,355484.44,1163639.8,
1928,1136.927058481693,8.80609,,,,,,,,,,,331284.7,372572.88,395101.16,800338.0,398414.75,402420.56,
