"MetaboAnalyst_ID","GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML","GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML","GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML","GF_PF_MC_RCG_1_neg_20210511_Run79.mzML","GF_PF_MC_RCG_2_neg_20210511_Run97.mzML","GF_PF_MC_RCG_3_neg_20210511_Run198.mzML","shared_name"
"2801/285.2071mz/5.75min",2.37258120596725,2.13017824713991,2.55500101544251,3.02396374847029,3.1092351504116,3.0275711517677,"2801"
"2802/391.2853mz/5.74min",2.70663772519038,2.48209992985232,2.83112257168329,3.18200072974092,3.20205316275058,2.95386503729375,"2802"
"2804/491.2662mz/5.76min",2.9401151080518,2.9012772604349,3.00493061430754,3.04368342324917,3.07443134703289,3.08941315108974,"2804"
"2806/315.2539mz/5.77min",3.07670123835124,2.86714073778064,3.20318565334346,3.50423976775312,3.51830536411288,3.33077764727768,"2806"
"2809/347.1993mz/5.79min",3.13470175379809,2.90729128295608,3.3724318343878,3.1322790085639,3.3040574002856,2.9809805965649,"2809"
"2810/383.1761mz/5.8min",3.40302138702449,3.16303066666362,3.59560987559636,3.3945797287662,3.53819147710551,3.16835926780301,"2810"
"2812/229.1808mz/5.8min",3.65815798016949,3.46244533445731,3.7626024387998,3.98009674537867,4.02728891185304,3.91973728510417,"2812"
"2816/269.2122mz/5.83min",2.80017429380271,2.69469740232207,3.01258367415146,3.20863280639536,3.24764246686952,3.11543642467042,"2816"
"2817/365.2695mz/5.84min",2.94672333426776,2.72605269620346,3.05486088912218,3.31490027517317,3.30586596308987,3.14956371111111,"2817"
"2818/381.2645mz/5.85min",2.81775933154615,2.44836375035179,2.88923784179284,3.25107089159046,3.23854564637035,3.08646833085342,"2818"
"2819/571.1654mz/5.87min",3.17859643267042,2.79403933890226,2.58005334131539,2.60372910183149,3.45078675580466,2.6463923384015,"2819"
"2821/315.2538mz/5.88min",3.80353903077414,3.57849236294776,3.89812457023864,4.177542843324,4.15496635804208,4.05706137381354,"2821"
"2823/293.2122mz/5.89min",4.30917019262989,4.08835823544382,4.33634593572133,4.69529190416632,4.68153725300009,4.58932703263854,"2823"
"2824/313.2384mz/5.86min",2.40283157423284,1.8449052130217,2.25941407951971,3.01571503835049,3.0470111560626,2.92243873080616,"2824"
"2825/361.1995mz/5.89min",2.8424362078465,2.75401791379907,2.8996190764745,3.25619427167699,3.22308210086564,3.18347569419741,"2825"
"2826/309.2071mz/5.89min",2.47032120067581,2.12343758468925,2.58514337872515,2.91050026444777,2.90247771070404,2.83566912761182,"2826"
"2830/347.1992mz/5.88min",2.72936859551227,2.52562474318273,3.12905367648884,2.83418924055722,2.84209098853679,2.51068801595539,"2830"
"2832/383.176mz/5.91min",3.05895114376873,2.81022722050835,3.18014131002801,3.13304573435434,3.17607458396493,2.93151802150678,"2832"
"2835/306.2073mz/5.94min",2.5424246575334,2.18786212314564,2.51829205426252,2.95657559844602,2.92922008765958,2.61708279413727,"2835"
"2836/265.1478mz/5.94min",3.77906810341951,3.71131082831349,4.07063023087775,3.29339274098175,4.55739806941727,4.33282743840644,"2836"
"2837/297.1527mz/5.95min",3.15390597166504,2.73274796761565,2.94456840496361,2.2922276807841,3.26216070470048,2.86552801487731,"2837"
"2840/438.2623mz/5.94min",3.71513575601642,3.5807993566632,3.83129817633765,2.26802531671129,3.50485495676688,2.95994160223149,"2840"
"2843/365.2695mz/5.97min",2.95554101111298,2.73250468770503,3.07739301419812,3.30015497658734,3.31066149264466,3.15693148690877,"2843"
"2844/415.2813mz/5.98min",2.83864374221995,2.62866968088504,3.05449922986399,2.60475975826816,2.79654849195248,2.27632929725222,"2844"
"2845/271.2278mz/5.99min",3.24351902265566,3.03554419130142,3.34937357966002,3.69828392765654,3.7248280445534,3.56607778358773,"2845"
"2847/613.3804mz/6.01min",2.85289584155486,2.81474366373489,3.01624928055226,2.98502193653992,3.0466630883822,2.70603078578226,"2847"
"2848/311.2227mz/6.02min",2.50558840352859,2.21042774028232,2.69719478029004,3.05350272928407,3.11906409373848,2.97620433840792,"2848"
"2861/269.2122mz/6.14min",2.0267298127058,1.2793041273767,1.96452222463678,2.96027818285519,2.98485541439128,2.93541151455691,"2861"
"2865/383.176mz/6.16min",2.90143215111914,2.67343786831404,3.02705943016975,2.96003908888418,3.06335714970759,2.91762828691711,"2865"
"2868/438.2624mz/6.1min",3.11249106087203,2.70230074744662,1.66520240113044,3.35651130546087,2.72638757656232,1.11135633347332,"2868"
"2870/363.2152mz/6.17min",2.90849618269626,2.8678498599864,3.05034726482981,3.29349730424803,3.27950430274268,3.24078950256798,"2870"
